Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Tyler Badie,3.0,3.0,-2.0,0.0,-0.7,-0.7,2024
Jonathon Brooks,3.0,3.0,23.0,0.0,7.7,7.7,2024
DeeJay Dallas,3.0,3.0,11.0,1.0,3.7,3.7,2024
Gus Edwards,5.0,3.0,6.0,0.0,2.0,1.2,2024
Clyde Edwards-Helaire,5.0,3.0,24.0,0.0,8.0,4.8,2024
Hassan Haskins,3.0,3.0,49.0,1.0,16.3,16.3,2024
Travis Homer,3.0,3.0,11.0,0.0,3.7,3.7,2024
Kenny McIntosh,4.0,3.0,22.0,0.0,7.3,5.5,2024
Craig Reynolds,5.0,3.0,40.0,0.0,13.3,8.0,2024
Patrick Ricard,5.0,3.0,22.0,1.0,7.3,4.4,2024
Patrick Taylor,11.0,3.0,25.0,0.0,8.3,2.3,2024
Sione Vaki,3.0,3.0,37.0,0.0,12.3,12.3,2024
Deuce Vaughn,5.0,3.0,18.0,0.0,6.0,3.6,2024
Jeff Wilson,3.0,3.0,19.0,0.0,6.3,6.3,2024
Jaylen Wright,6.0,3.0,8.0,0.0,2.7,1.3,2024
Julius Chestnut,3.0,2.0,11.0,0.0,5.5,3.7,2024
Dameon Pierce,4.0,2.0,2.0,0.0,1.0,0.5,2024
J.J. Taylor,3.0,2.0,0.0,0.0,0.0,0.0,2024
Mike Boone,3.0,1.0,-2.0,0.0,-2.0,-0.7,2024
Chris Collier,2.0,1.0,-4.0,0.0,-4.0,-2.0,2024
Dalvin Cook,1.0,1.0,10.0,0.0,10.0,10.0,2024
Myles Gaskin,1.0,1.0,11.0,0.0,11.0,11.0,2024
George Holani,1.0,1.0,-1.0,0.0,-1.0,-1.0,2024
Jermar Jefferson,1.0,1.0,10.0,0.0,10.0,10.0,2024
Jacob Kibodi,3.0,1.0,15.0,0.0,15.0,5.0,2024
MarShawn Lloyd,1.0,1.0,3.0,0.0,3.0,3.0,2024
Keaton Mitchell,1.0,1.0,28.0,0.0,28.0,28.0,2024
Chris Rodriguez,1.0,1.0,12.0,0.0,12.0,12.0,2024
Cody Schrader,1.0,1.0,6.0,0.0,6.0,6.0,2024
Blake Watson,2.0,1.0,13.0,0.0,13.0,6.5,2024
Rasheen Ali,2.0,0.0,0.0,0.0,0.0,0.0,2024
Andrew Beck,2.0,0.0,0.0,0.0,0.0,0.0,2024
Andrew Beck,1.0,0.0,0.0,0.0,0.0,0.0,2024
Andrew Beck,1.0,0.0,0.0,0.0,0.0,0.0,2024
Raheem Blackshear,0.0,0.0,0.0,0.0,0.0,0.0,2024
British Brooks,0.0,0.0,0.0,0.0,0.0,0.0,2024
Tyrion Davis-Price,0.0,0.0,0.0,0.0,0.0,0.0,2024
Darrynton Evans,0.0,0.0,0.0,0.0,0.0,0.0,2024
Reggie Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,2024
Terrell Jennings,1.0,0.0,0.0,0.0,0.0,0.0,2024
Tony Jones,0.0,0.0,0.0,0.0,0.0,0.0,2024
Joshua Kelley,0.0,0.0,0.0,0.0,0.0,0.0,2024
Dylan Laube,0.0,0.0,0.0,0.0,0.0,0.0,2024
Jase McClellan,0.0,0.0,0.0,0.0,0.0,0.0,2024
Adam Prentice,4.0,0.0,0.0,0.0,0.0,0.0,2024
Aaron Shampklin,0.0,0.0,0.0,0.0,0.0,0.0,2024
Ke'Shawn Vaughn,0.0,0.0,0.0,0.0,0.0,0.0,2024
Jonathan Ward,0.0,0.0,0.0,0.0,0.0,0.0,2024
