Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Javarris Williams,23.0,KAN,RB,4.0,0.0,6.0,6.0,0.0,0.0,0.0,5.0,1.0,1.5,1.5,0.0,,2009
DeShawn Wynn,26.0,GNB,RB,4.0,0.0,6.0,19.0,0.0,0.0,16.7,6.0,3.2,4.8,1.5,0.0,,2009
Heath Evans,31.0,NOR,FB,6.0,5.0,5.0,16.0,1.0,1.0,40.0,6.0,3.2,2.7,0.8,0.0,,2009
Matt Flynn,24.0,GNB,QB,15.0,0.0,5.0,-5.0,0.0,0.0,0.0,-1.0,-1.0,-0.3,0.3,0.0,,2009
Kevin Kolb,25.0,PHI,QB,5.0,2.0,5.0,-1.0,1.0,1.0,20.0,5.0,-0.2,-0.2,1.0,2.0,,2009
Corey McIntyre,30.0,BUF,FB,15.0,4.0,5.0,34.0,0.0,1.0,40.0,25.0,6.8,2.3,0.3,0.0,,2009
Josh Morgan,24.0,SFO,WR,16.0,15.0,5.0,61.0,0.0,3.0,100.0,20.0,12.2,3.8,0.3,0.0,,2009
Keith Null,24.0,STL,QB,4.0,4.0,5.0,6.0,0.0,0.0,0.0,3.0,1.2,1.5,1.3,3.0,,2009
Xavier Omon,24.0,BUF,RB,5.0,0.0,5.0,22.0,0.0,0.0,0.0,7.0,4.4,4.4,1.0,0.0,,2009
Jalen Parmele,24.0,BAL,RB,7.0,0.0,5.0,17.0,0.0,0.0,0.0,7.0,3.4,2.4,0.7,0.0,,2009
Steve Smith Sr.,30.0,CAR,WR,15.0,15.0,5.0,22.0,0.0,2.0,60.0,17.0,4.4,1.5,0.3,1.0,,2009
Aaron Stecker,34.0,ATL,RB,9.0,0.0,5.0,15.0,0.0,0.0,20.0,6.0,3.0,1.7,0.6,0.0,,2009
Mike Wallace,23.0,PIT,WR,16.0,4.0,5.0,48.0,0.0,3.0,60.0,21.0,9.6,3.0,0.3,1.0,AP ORoY-3,2009
Wes Welker,28.0,NWE,WR,14.0,13.0,5.0,36.0,0.0,3.0,80.0,11.0,7.2,2.6,0.4,2.0,"PB,AP-1",2009
Donnie Avery,25.0,STL,WR,16.0,16.0,4.0,30.0,0.0,1.0,75.0,15.0,7.5,1.9,0.3,2.0,,2009
Mark Brunell,39.0,NOR,QB,16.0,1.0,4.0,-12.0,0.0,0.0,0.0,-1.0,-3.0,-0.8,0.3,0.0,,2009
Mark Clayton,27.0,BAL,WR,14.0,12.0,4.0,28.0,0.0,1.0,50.0,12.0,7.0,2.0,0.3,1.0,,2009
Patrick Crayton,30.0,DAL,WR,16.0,6.0,4.0,28.0,0.0,2.0,50.0,20.0,7.0,1.8,0.3,4.0,,2009
Charlie Frye,28.0,OAK,QB,3.0,3.0,4.0,41.0,0.0,2.0,100.0,26.0,10.3,13.7,1.3,0.0,,2009
Justin Griffith,29.0,SEA,FB,13.0,11.0,4.0,6.0,0.0,2.0,50.0,3.0,1.5,0.5,0.3,1.0,,2009
Brian Hartline,23.0,MIA,WR,16.0,2.0,4.0,29.0,1.0,2.0,75.0,16.0,7.3,1.8,0.3,0.0,,2009
Devery Henderson,27.0,NOR,WR,16.0,11.0,4.0,13.0,0.0,1.0,50.0,13.0,3.3,0.8,0.3,0.0,,2009
Jeremi Johnson,29.0,CIN,FB,16.0,8.0,4.0,8.0,0.0,1.0,50.0,4.0,2.0,0.5,0.3,1.0,,2009
Greg Jones,28.0,JAX,FB,13.0,7.0,4.0,23.0,0.0,1.0,50.0,11.0,5.8,1.8,0.3,0.0,,2009
Matt Lawrence,24.0,BAL,RB,8.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,,2009
Ovie Mughelli,29.0,ATL,FB,14.0,7.0,4.0,10.0,0.0,2.0,75.0,4.0,2.5,0.7,0.3,0.0,,2009
Clifton Smith,24.0,TAM,RB,11.0,0.0,4.0,7.0,0.0,0.0,0.0,4.0,1.8,0.6,0.4,3.0,,2009
Kevin Walter,28.0,HOU,WR,14.0,14.0,4.0,26.0,0.0,2.0,50.0,13.0,6.5,1.9,0.3,0.0,,2009
Danny Amendola,24.0,STL,WR,14.0,2.0,3.0,-2.0,0.0,1.0,33.3,8.0,-0.7,-0.1,0.2,4.0,,2009
Anquan Boldin,29.0,ARI,WR,15.0,15.0,3.0,12.0,1.0,1.0,66.7,5.0,4.0,0.8,0.2,3.0,,2009
Brian Brohm,24.0,BUF,QB,2.0,1.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-1.5,1.5,0.0,,2009
Andre Caldwell,24.0,CIN,WR,16.0,3.0,3.0,22.0,0.0,2.0,66.7,15.0,7.3,1.4,0.2,4.0,,2009
David Clowney,24.0,NYJ,WR,13.0,3.0,3.0,1.0,0.0,1.0,33.3,13.0,0.3,0.1,0.2,1.0,,2009
Mike Cox,24.0,KAN,FB,16.0,10.0,3.0,5.0,1.0,2.0,66.7,2.0,1.7,0.3,0.2,0.0,,2009
Dennis Dixon,24.0,PIT,QB,1.0,1.0,3.0,27.0,1.0,3.0,100.0,24.0,9.0,27.0,3.0,0.0,,2009
Jeff Dugan,28.0,MIN,TE,16.0,4.0,3.0,7.0,0.0,1.0,33.3,5.0,2.3,0.4,0.2,0.0,,2009
Jeff Garcia,39.0,PHI,QB,1.0,0.0,3.0,-2.0,0.0,0.0,0.0,,-0.7,-2.0,3.0,1.0,,2009
Rex Grossman,29.0,HOU,QB,1.0,0.0,3.0,9.0,0.0,1.0,66.7,8.0,3.0,9.0,3.0,1.0,,2009
Santonio Holmes,25.0,PIT,WR,16.0,16.0,3.0,6.0,0.0,0.0,33.3,7.0,2.0,0.4,0.2,0.0,,2009
Vincent Jackson,26.0,SDG,WR,15.0,15.0,3.0,11.0,0.0,1.0,33.3,12.0,3.7,0.7,0.2,0.0,PB,2009
Chad Johnson,31.0,CIN,WR,16.0,15.0,3.0,32.0,0.0,1.0,66.7,26.0,10.7,2.0,0.2,2.0,PB,2009
Jacoby Jones,25.0,HOU,WR,14.0,1.0,3.0,22.0,0.0,1.0,33.3,17.0,7.3,1.6,0.2,2.0,,2009
Legedu Naanee,26.0,SDG,WR,15.0,1.0,3.0,7.0,0.0,1.0,33.3,10.0,2.3,0.5,0.2,0.0,,2009
J.T. O'Sullivan,30.0,CIN,QB,3.0,0.0,3.0,12.0,0.0,2.0,66.7,6.0,4.0,4.0,1.0,2.0,,2009
Curtis Painter,24.0,IND,QB,2.0,0.0,3.0,4.0,0.0,0.0,0.0,10.0,1.3,2.0,1.5,2.0,,2009
Chad Pennington,33.0,MIA,QB,3.0,3.0,3.0,7.0,0.0,2.0,66.7,4.0,2.3,2.3,1.0,3.0,,2009
Michael Robinson,26.0,SFO,FB,15.0,0.0,3.0,2.0,0.0,1.0,33.3,4.0,0.7,0.1,0.2,0.0,,2009
Gary Russell,23.0,OAK,RB,12.0,4.0,3.0,0.0,0.0,1.0,33.3,,0.0,0.0,0.3,1.0,,2009
Chris Simms,29.0,DEN,QB,3.0,1.0,3.0,-4.0,0.0,0.0,0.0,-1.0,-1.3,-1.3,1.0,1.0,,2009
Naufahu Tahi,28.0,MIN,RB,15.0,2.0,3.0,5.0,0.0,1.0,100.0,2.0,1.7,0.3,0.2,0.0,,2009
Devin Thomas,23.0,WAS,WR,14.0,10.0,3.0,-2.0,0.0,0.0,0.0,2.0,-0.7,-0.1,0.2,0.0,,2009
Bobby Wade,28.0,KAN,WR,12.0,6.0,3.0,11.0,0.0,0.0,66.7,8.0,3.7,0.9,0.3,3.0,,2009
Delanie Walker,25.0,SFO,FB,16.0,8.0,3.0,34.0,0.0,1.0,100.0,16.0,11.3,2.1,0.2,2.0,,2009
Jason Wright,27.0,ARI,RB,16.0,0.0,3.0,17.0,0.0,1.0,100.0,8.0,5.7,1.1,0.2,0.0,,2009
Miles Austin,25.0,DAL,WR,16.0,9.0,2.0,-2.0,0.0,1.0,50.0,11.0,-1.0,-0.1,0.1,1.0,PB,2009
Davone Bess,24.0,MIA,WR,16.0,2.0,2.0,11.0,0.0,1.0,50.0,11.0,5.5,0.7,0.1,6.0,,2009
Mark Bradley,27.0,KAN,WR,13.0,6.0,2.0,20.0,0.0,1.0,50.0,22.0,10.0,1.5,0.2,0.0,,2009
Steve Breaston,26.0,ARI,WR,15.0,6.0,2.0,44.0,0.0,2.0,100.0,25.0,22.0,2.9,0.1,2.0,,2009
Nate Burleson,28.0,SEA,WR,13.0,12.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,0.3,0.2,3.0,,2009
Dallas Clark,30.0,IND,TE,16.0,16.0,2.0,11.0,0.0,1.0,100.0,7.0,5.5,0.7,0.1,1.0,"PB,AP-1",2009
Laveranues Coles,32.0,CIN,WR,16.0,13.0,2.0,10.0,0.0,1.0,50.0,8.0,5.0,0.6,0.1,0.0,,2009
Austin Collie,24.0,IND,WR,16.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,0.5,0.1,0.1,0.0,,2009
Jerricho Cotchery,27.0,NYJ,WR,14.0,12.0,2.0,7.0,1.0,1.0,50.0,6.0,3.5,0.5,0.1,1.0,,2009
Carey Davis,28.0,PIT,RB,6.0,0.0,2.0,15.0,0.0,1.0,50.0,14.0,7.5,2.5,0.3,0.0,,2009
Kyle Eckel,28.0,NOR,RB,7.0,2.0,2.0,6.0,0.0,1.0,50.0,7.0,3.0,0.9,0.3,0.0,,2009
Julian Edelman,23.0,NWE,WR,11.0,7.0,2.0,5.0,0.0,0.0,50.0,5.0,2.5,0.5,0.2,1.0,,2009
Pierre Garcon,23.0,IND,WR,14.0,13.0,2.0,10.0,0.0,2.0,50.0,17.0,5.0,0.7,0.1,1.0,,2009
Darrius Heyward-Bey,22.0,OAK,WR,11.0,11.0,2.0,19.0,0.0,1.0,50.0,20.0,9.5,1.7,0.2,0.0,,2009
Johnnie Lee Higgins,26.0,OAK,WR,15.0,5.0,2.0,21.0,0.0,1.0,50.0,19.0,10.5,1.4,0.1,4.0,,2009
Andre Johnson,28.0,HOU,WR,16.0,16.0,2.0,10.0,0.0,1.0,100.0,7.0,5.0,0.6,0.1,1.0,"PB,AP-1",2009
Mike Karney,28.0,STL,FB,14.0,8.0,2.0,8.0,0.0,0.0,0.0,8.0,4.0,0.6,0.1,0.0,,2009
Quinten Lawrence,25.0,KAN,WR,6.0,1.0,2.0,42.0,0.0,2.0,100.0,26.0,21.0,7.0,0.3,0.0,,2009
Jeremy Maclin,21.0,PHI,WR,15.0,13.0,2.0,-7.0,0.0,0.0,0.0,-1.0,-3.5,-0.5,0.1,0.0,AP ORoY-3,2009
Santana Moss,30.0,WAS,WR,16.0,16.0,2.0,8.0,0.0,0.0,50.0,6.0,4.0,0.5,0.1,2.0,,2009
Hakeem Nicks,21.0,NYG,WR,14.0,6.0,2.0,8.0,0.0,0.0,50.0,9.0,4.0,0.6,0.1,2.0,,2009
Montell Owens,25.0,JAX,RB,16.0,0.0,2.0,1.0,0.0,1.0,50.0,3.0,0.5,0.1,0.1,0.0,,2009
Roscoe Parrish,27.0,BUF,WR,12.0,0.0,2.0,4.0,0.0,0.0,0.0,9.0,2.0,0.3,0.2,5.0,,2009
Chansi Stuckey,26.0,2TM,WR,15.0,3.0,2.0,6.0,0.0,0.0,0.0,6.0,3.0,0.4,0.1,0.0,,2009
Chansi Stuckey,26.0,CLE,WR,11.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,3.0,0.5,0.2,0.0,,2009
Nate Washington,26.0,TEN,WR,16.0,15.0,2.0,15.0,0.0,1.0,50.0,14.0,7.5,0.9,0.1,1.0,,2009
Steve Weatherford,27.0,NYJ,P,16.0,0.0,2.0,42.0,0.0,2.0,100.0,26.0,21.0,2.6,0.1,0.0,,2009
Tyler Thigpen,25.0,2TM,QB,2.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.5,1.5,1.0,0.0,,2009
Tyler Thigpen,25.0,KAN,QB,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,,2009
Tyler Thigpen,25.0,MIA,QB,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,2009
B.J. Askew,29.0,TAM,FB,5.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.0,,2009
Marty Booker,33.0,ATL,WR,16.0,1.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.4,0.1,0.0,,2009
Kevin Boss,25.0,NYG,TE,15.0,15.0,1.0,16.0,0.0,1.0,100.0,16.0,16.0,1.1,0.1,0.0,,2009
Deion Branch,30.0,SEA,WR,14.0,5.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.6,0.1,0.0,,2009
Reggie Brown,28.0,PHI,WR,14.0,2.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,0.0,,2009
Isaac Bruce,37.0,SFO,WR,10.0,7.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.8,0.1,0.0,,2009
Todd Collins,38.0,WAS,QB,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,2.0,,2009
Dustin Colquitt,27.0,KAN,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2009
Marques Colston,26.0,NOR,WR,16.0,14.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,2.0,,2009
Quan Cosby,27.0,CIN,WR,16.0,0.0,1.0,-2.0,0.0,1.0,0.0,-2.0,-2.0,-0.1,0.1,2.0,,2009
Chris Crocker,29.0,CIN,FS,13.0,13.0,1.0,21.0,0.0,1.0,100.0,21.0,21.0,1.6,0.1,0.0,,2009
Craig Davis,24.0,SDG,WR,1.0,0.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,4.0,1.0,0.0,,2009
Donald Driver,34.0,GNB,WR,16.0,16.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.8,0.1,2.0,,2009
Jeff Feagles,43.0,NYG,P,16.0,0.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.5,0.1,1.0,,2009
Yamon Figurs,26.0,DET,WR,3.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.7,0.3,0.0,,2009
Ahmard Hall,30.0,TEN,FB,16.0,7.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,2.0,,2009
Todd Heap,29.0,BAL,TE,16.0,16.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,1.0,,2009
Reggie Hodges,27.0,CLE,P,8.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2009
Kevin Huber,24.0,CIN,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2009
Justin Jenkins,29.0,BUF,WR,12.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.3,0.1,0.0,,2009
Dustin Keller,25.0,NYJ,TE,16.0,12.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.4,0.1,1.0,,2009
Lance Long,24.0,2TM,WR,8.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,1.0,,2009
Lance Long,24.0,KAN,WR,7.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,1.0,,2009
Derrick Mason,35.0,BAL,WR,16.0,16.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,0.0,,2009
Mohamed Massaquoi,23.0,CLE,WR,16.0,11.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,1.0,,2009
Jon McGraw,30.0,KAN,FS,14.0,9.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,0.0,,2009
Zach Miller,25.0,JAX,TE,14.0,0.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,,2009
Oren O'Neal,26.0,OAK,FB,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,0.0,,2009
Kevin Ogletree,22.0,DAL,WR,11.0,0.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.5,0.1,2.0,,2009
Kalvin Pearson,31.0,DET,DB,12.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,2009
Chris Pressley,23.0,TAM,RB,7.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2009
Antrel Rolle,27.0,ARI,FS,15.0,15.0,1.0,9.0,0.0,0.0,0.0,9.0,9.0,0.6,0.1,1.0,PB,2009
Eddie Royal,23.0,DEN,WR,14.0,12.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,2009
Jon Ryan,28.0,SEA,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2009
Kory Sheets,24.0,MIA,RB,2.0,0.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,2.5,0.5,0.0,,2009
Matthew Slater,24.0,NWE,WR,14.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,0.4,0.1,0.0,,2009
Hunter Smith,32.0,WAS,P,13.0,0.0,1.0,8.0,1.0,1.0,100.0,8.0,8.0,0.6,0.1,0.0,,2009
Micheal Spurlock,26.0,SFO,WR,4.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.8,0.3,1.0,,2009
Brian St. Pierre,30.0,ARI,QB,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,,2009
Brandon Tate,22.0,NWE,WR,2.0,1.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,5.5,0.5,0.0,,2009
Kelley Washington,30.0,BAL,WR,15.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2009
Roddy White,28.0,ATL,WR,16.0,16.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,1.0,PB,2009
Derrick Williams,23.0,DET,WR,11.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.4,0.1,2.0,,2009
Kellen Winslow,26.0,TAM,TE,16.0,14.0,1.0,7.0,0.0,0.0,0.0,7.0,7.0,0.4,0.1,0.0,,2009
