Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Wes Bender,27.0,NOR,RB,11.0,0.0,5.0,9.0,0.0,0.0,0.0,6.0,1.8,0.8,0.5,1.0,,1997
Tim Brown,31.0,OAK,WR,16.0,16.0,5.0,19.0,0.0,1.0,40.0,12.0,3.8,1.2,0.3,1.0,"PB,AP-2",1997
Marc Edwards,23.0,SFO,FB,15.0,1.0,5.0,17.0,0.0,1.0,60.0,6.0,3.4,1.1,0.3,0.0,,1997
Jim Everett,34.0,SDG,QB,4.0,1.0,5.0,6.0,0.0,1.0,40.0,6.0,1.2,1.5,1.3,2.0,,1997
Courtney Hawkins,28.0,PIT,WR,15.0,3.0,5.0,17.0,0.0,2.0,60.0,11.0,3.4,1.1,0.3,1.0,,1997
Kelly Holcomb,24.0,IND,QB,5.0,1.0,5.0,5.0,0.0,1.0,20.0,3.0,1.0,1.0,1.0,4.0,,1997
Eric Lane,23.0,NYG,RB,15.0,0.0,5.0,13.0,0.0,0.0,0.0,6.0,2.6,0.9,0.3,0.0,,1997
Jeff Lewis,24.0,DEN,QB,3.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,0.4,0.7,1.7,0.0,,1997
Rod Smith,27.0,DEN,WR,16.0,16.0,5.0,16.0,0.0,4.0,60.0,21.0,3.2,1.0,0.3,3.0,,1997
Tamarick Vanover,23.0,KAN,WR,16.0,0.0,5.0,50.0,0.0,4.0,100.0,17.0,10.0,3.1,0.3,6.0,,1997
Jon Witman,25.0,PIT,RB,16.0,2.0,5.0,11.0,0.0,0.0,0.0,4.0,2.2,0.7,0.3,0.0,,1997
Steve Beuerlein,32.0,CAR,QB,7.0,3.0,4.0,32.0,0.0,3.0,75.0,20.0,8.0,4.6,0.6,1.0,,1997
Bubby Brister,35.0,DEN,QB,1.0,0.0,4.0,2.0,0.0,1.0,25.0,2.0,0.5,2.0,4.0,0.0,,1997
Jeff Brohm,26.0,SFO,QB,5.0,0.0,4.0,11.0,0.0,1.0,25.0,10.0,2.8,2.2,0.8,3.0,,1997
Craig Erickson,28.0,MIA,QB,2.0,0.0,4.0,8.0,0.0,0.0,25.0,4.0,2.0,4.0,2.0,2.0,,1997
Ty Hallock,26.0,JAX,FB,15.0,7.0,4.0,21.0,0.0,2.0,50.0,11.0,5.3,1.4,0.3,0.0,,1997
Andre Hastings,27.0,NOR,WR,16.0,16.0,4.0,35.0,0.0,1.0,25.0,27.0,8.8,2.2,0.3,1.0,,1997
Michael Hicks,24.0,CHI,RB,3.0,0.0,4.0,14.0,0.0,0.0,0.0,8.0,3.5,4.7,1.3,0.0,,1997
Rocket Ismail,28.0,CAR,WR,13.0,2.0,4.0,32.0,0.0,1.0,25.0,18.0,8.0,2.5,0.3,0.0,,1997
Charlie Jones,25.0,SDG,WR,16.0,11.0,4.0,42.0,0.0,3.0,100.0,17.0,10.5,2.6,0.3,0.0,,1997
Dave Krieg,39.0,TEN,QB,8.0,0.0,4.0,-2.0,0.0,0.0,0.0,,-0.5,-0.3,0.5,0.0,,1997
Marc Logan,32.0,WAS,RB,15.0,1.0,4.0,5.0,0.0,0.0,0.0,4.0,1.3,0.3,0.3,1.0,,1997
Eric Moulds,24.0,BUF,WR,16.0,8.0,4.0,59.0,0.0,2.0,75.0,29.0,14.8,3.7,0.3,3.0,,1997
Frank Reich,36.0,DET,QB,6.0,0.0,4.0,-4.0,0.0,0.0,0.0,-1.0,-1.0,-0.7,0.7,0.0,,1997
Leslie Shepherd,28.0,WAS,WR,11.0,9.0,4.0,27.0,0.0,1.0,50.0,17.0,6.8,2.5,0.4,0.0,,1997
Cedric Smith,29.0,ARI,FB,16.0,3.0,4.0,5.0,1.0,1.0,50.0,2.0,1.3,0.3,0.3,0.0,,1997
Detron Smith,23.0,DEN,RB,16.0,0.0,4.0,10.0,0.0,1.0,25.0,11.0,2.5,0.6,0.3,0.0,,1997
Mack Strong,26.0,SEA,FB,16.0,9.0,4.0,8.0,0.0,3.0,75.0,6.0,2.0,0.5,0.3,0.0,,1997
Aaron Bailey,26.0,IND,WR,13.0,4.0,3.0,20.0,0.0,1.0,66.7,18.0,6.7,1.5,0.2,2.0,,1997
Steve Bono,35.0,GNB,QB,2.0,0.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-1.5,1.5,1.0,,1997
Curtis Conway,26.0,CHI,WR,7.0,7.0,3.0,17.0,0.0,1.0,66.7,10.0,5.7,2.4,0.4,0.0,,1997
Glenn Foley,27.0,NYJ,QB,6.0,2.0,3.0,-5.0,0.0,0.0,0.0,-1.0,-1.7,-0.8,0.5,1.0,,1997
Tony Graziani,24.0,ATL,QB,3.0,1.0,3.0,19.0,0.0,1.0,33.3,10.0,6.3,6.3,1.0,0.0,,1997
Willie Jackson,26.0,JAX,WR,16.0,1.0,3.0,14.0,0.0,1.0,66.7,13.0,4.7,0.9,0.2,1.0,,1997
Charles Jordan,28.0,MIA,WR,14.0,1.0,3.0,12.0,0.0,1.0,33.3,16.0,4.0,0.9,0.2,2.0,,1997
Eddie Kennison,24.0,STL,WR,14.0,9.0,3.0,13.0,0.0,0.0,66.7,6.0,4.3,0.9,0.2,2.0,,1997
Jermaine Lewis,23.0,BAL,WR,14.0,7.0,3.0,35.0,0.0,1.0,100.0,24.0,11.7,2.5,0.2,3.0,,1997
Terance Mathis,30.0,ATL,WR,16.0,16.0,3.0,35.0,0.0,2.0,66.7,16.0,11.7,2.2,0.2,0.0,,1997
Eric Metcalf,29.0,SDG,WR,16.0,1.0,3.0,-5.0,0.0,0.0,0.0,2.0,-1.7,-0.3,0.2,4.0,"PB,AP-1",1997
Johnnie Morton,26.0,DET,WR,16.0,16.0,3.0,33.0,0.0,1.0,66.7,20.0,11.0,2.1,0.2,2.0,,1997
Doug Pederson,29.0,GNB,QB,1.0,0.0,3.0,-4.0,0.0,0.0,0.0,-1.0,-1.3,-4.0,3.0,0.0,,1997
Stanley Pritchett,24.0,MIA,FB,6.0,5.0,3.0,7.0,0.0,0.0,0.0,4.0,2.3,1.2,0.5,0.0,,1997
Andre Reed,33.0,BUF,WR,15.0,15.0,3.0,11.0,0.0,0.0,33.3,9.0,3.7,0.7,0.2,1.0,,1997
Michael Westbrook,25.0,WAS,WR,13.0,9.0,3.0,-11.0,0.0,0.0,33.3,7.0,-3.7,-0.8,0.2,0.0,,1997
Scott Zolak,30.0,NWE,QB,4.0,0.0,3.0,-3.0,0.0,0.0,0.0,-1.0,-1.0,-0.8,0.8,0.0,,1997
Louie Aguiar,31.0,KAN,P,16.0,0.0,2.0,11.0,0.0,1.0,50.0,6.0,5.5,0.7,0.1,0.0,,1997
Will Blackwell,22.0,PIT,WR,14.0,0.0,2.0,14.0,0.0,1.0,50.0,11.0,7.0,1.0,0.1,3.0,,1997
Robert Brooks,27.0,GNB,WR,15.0,15.0,2.0,19.0,0.0,1.0,100.0,15.0,9.5,1.3,0.1,0.0,,1997
Chuck Clements,24.0,NYJ,QB,1.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-3.0,2.0,0.0,,1997
Kenyon Cotton,23.0,BAL,RB,15.0,0.0,2.0,2.0,1.0,1.0,50.0,1.0,1.0,0.1,0.1,0.0,,1997
Keith Crawford,27.0,STL,WR,15.0,2.0,2.0,32.0,0.0,1.0,100.0,23.0,16.0,2.1,0.1,0.0,,1997
Jerone Davison,27.0,OAK,RB,8.0,1.0,2.0,4.0,0.0,0.0,0.0,5.0,2.0,0.5,0.3,0.0,,1997
Jerry Ellison,26.0,TAM,RB,16.0,0.0,2.0,10.0,0.0,1.0,50.0,5.0,5.0,0.6,0.1,0.0,,1997
Marvin Harrison,25.0,IND,WR,16.0,15.0,2.0,-7.0,0.0,0.0,0.0,,-3.5,-0.4,0.1,2.0,,1997
Daryl Johnston,31.0,DAL,FB,6.0,6.0,2.0,3.0,0.0,1.0,50.0,3.0,1.5,0.5,0.3,1.0,,1997
Tim Lester,29.0,PIT,FB,16.0,13.0,2.0,9.0,0.0,0.0,50.0,6.0,4.5,0.6,0.1,0.0,,1997
Chad Levitt,22.0,OAK,RB,10.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,1.5,0.3,0.2,0.0,,1997
Tony Richardson,26.0,KAN,FB,14.0,0.0,2.0,11.0,0.0,1.0,100.0,6.0,5.5,0.8,0.1,0.0,,1997
Todd Sauerbrun,24.0,CHI,P,16.0,0.0,2.0,8.0,0.0,1.0,50.0,8.0,4.0,0.5,0.1,1.0,,1997
Dedric Ward,23.0,NYJ,WR,11.0,1.0,2.0,25.0,0.0,1.0,100.0,21.0,12.5,2.3,0.2,1.0,,1997
Roosevelt Potts,26.0,2TM,RB,8.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,0.5,0.3,0.0,,1997
Roosevelt Potts,26.0,IND,RB,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,,1997
Roosevelt Potts,26.0,MIA,RB,6.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.5,0.2,0.0,,1997
Derrick Alexander,26.0,BAL,WR,15.0,13.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1997
Leo Araguz,27.0,OAK,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1997
Bryan Barker,33.0,JAX,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,"PB,AP-1",1997
Mitch Berger,25.0,MIN,P,14.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1997
Troy Brown,26.0,NWE,WR,16.0,6.0,1.0,-18.0,0.0,0.0,0.0,-18.0,-18.0,-1.1,0.1,0.0,,1997
Chris Calloway,29.0,NYG,WR,16.0,16.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,,1997
Mike Cherry,24.0,NYG,QB,1.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,,1997
Albert Connell,23.0,WAS,WR,5.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.6,0.2,0.0,,1997
Antonio Freeman,25.0,GNB,WR,16.0,16.0,1.0,14.0,0.0,1.0,100.0,14.0,14.0,0.9,0.1,1.0,,1997
John Friesz,30.0,SEA,QB,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,1.0,,1997
Chris Gedney,27.0,ARI,TE,16.0,3.0,1.0,15.0,0.0,0.0,0.0,15.0,15.0,0.9,0.1,1.0,,1997
Scottie Graham,28.0,CIN,RB,5.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.2,0.2,0.0,,1997
Eric Guliford,28.0,NOR,WR,16.0,2.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,2.0,,1997
Patrick Hape,23.0,TAM,TE,14.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,1997
Randal Hill,28.0,NOR,WR,15.0,15.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.7,0.1,0.0,,1997
Mike Horan,38.0,STL,P,10.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.3,0.1,0.0,,1997
Tyrone Hughes,27.0,CHI,DB,14.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,2.0,,1997
Tom Hutton,25.0,PHI,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1997
Lee Johnson,36.0,CIN,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1997
Lonnie Johnson,26.0,BUF,TE,16.0,16.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,2.0,,1997
Randy Jordan,27.0,JAX,RB,7.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.3,0.1,0.0,,1997
John Kidd,36.0,MIA,P,13.0,0.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,0.0,,1997
David Klingler,28.0,OAK,QB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,1997
Harper LeBel,34.0,CHI,TE,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1997
Curtis Marsh,27.0,PIT,WR,5.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.4,0.2,0.0,,1997
Derrick Mason,23.0,TEN,WR,16.0,2.0,1.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,-0.4,0.1,5.0,,1997
Steve Matthews,27.0,JAX,QB,2.0,1.0,1.0,10.0,0.0,1.0,100.0,10.0,10.0,5.0,0.5,1.0,,1997
Ronald McKinnon,24.0,ARI,RLB/MLB,16.0,16.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,,1997
Anthony Miller,32.0,DAL,WR,16.0,16.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,1.0,,1997
Josh Miller,27.0,PIT,P,16.0,0.0,1.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,-0.4,0.1,0.0,,1997
Chris Mohr,31.0,BUF,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1997
Greg Montgomery,33.0,BAL,P,16.0,0.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.7,0.1,0.0,,1997
Ray Nealy,22.0,MIA,RB,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,,1997
Winslow Oliver,24.0,CAR,RB,6.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,2.0,,1997
David Patten,23.0,NYG,WR,16.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,2.0,,1997
Chris Penn,26.0,CHI,WR,14.0,4.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,1.0,,1997
Todd Philcox,31.0,SDG,QB,2.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,1.5,0.5,2.0,,1997
Carl Pickens,27.0,CIN,WR,12.0,12.0,1.0,-6.0,0.0,0.0,0.0,-6.0,-6.0,-0.5,0.1,1.0,,1997
Mike Pritchard,28.0,SEA,WR,16.0,15.0,1.0,14.0,0.0,1.0,100.0,14.0,14.0,0.9,0.1,2.0,,1997
Jerry Rice,35.0,SFO,WR,2.0,1.0,1.0,-10.0,0.0,0.0,0.0,-10.0,-10.0,-5.0,0.5,0.0,,1997
Kyle Richardson,24.0,SEA,P,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,1.0,,1997
Andre Rison,30.0,KAN,WR,16.0,16.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,0.0,PB,1997
James Ritchey,24.0,TEN,QB,1.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,1.0,0.0,,1997
Reggie Roby,36.0,TEN,P,16.0,0.0,1.0,12.0,0.0,1.0,100.0,12.0,12.0,0.8,0.1,0.0,,1997
Mark Rypien,35.0,STL,QB,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0,,1997
Chris Sanders,25.0,TEN,WR,15.0,14.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.5,0.1,1.0,,1997
Deion Sanders,30.0,DAL,RCB,13.0,12.0,1.0,-11.0,0.0,0.0,0.0,-11.0,-11.0,-0.8,0.1,1.0,"PB,AP-1",1997
Frank Sanders,24.0,ARI,WR,16.0,16.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.3,0.1,3.0,,1997
Darnay Scott,25.0,CIN,WR,16.0,15.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.4,0.1,0.0,,1997
Eric Smith,26.0,CHI,WR,7.0,0.0,1.0,12.0,0.0,0.0,0.0,12.0,12.0,1.7,0.1,0.0,,1997
Steve Stenstrom,26.0,CHI,QB,3.0,0.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,2.0,0.3,1.0,,1997
Eric Swann,27.0,ARI,LDT,13.0,13.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1997
Yancey Thigpen,28.0,PIT,WR,16.0,15.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,1.0,"PB,AP-2",1997
Matt Turk,29.0,WAS,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,"PB,AP-2",1997
Ken Walter,25.0,CAR,P,16.0,0.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,0.0,,1997
Karl Williams,26.0,TAM,WR,16.0,7.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,5.0,,1997
Kevin Williams,26.0,ARI,WR,16.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,3.0,,1997
