Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
James Bostic,27.0,PHI,RB,9.0,0.0,5.0,19.0,0.0,0.0,40.0,5.0,3.8,2.1,0.6,2.0,,1999
David Boston,21.0,ARI,WR,16.0,8.0,5.0,0.0,0.0,0.0,20.0,,0.0,0.0,0.3,2.0,,1999
Isaac Bruce,27.0,STL,WR,16.0,16.0,5.0,32.0,0.0,3.0,100.0,11.0,6.4,2.0,0.3,0.0,"PB,AP-2,AP CPoY-3",1999
Germane Crowell,23.0,DET,WR,16.0,15.0,5.0,38.0,0.0,2.0,80.0,20.0,7.6,2.4,0.3,1.0,,1999
Tim Dwight,24.0,ATL,WR,12.0,8.0,5.0,28.0,1.0,1.0,60.0,9.0,5.6,2.3,0.4,2.0,,1999
Keyshawn Johnson,27.0,NYJ,WR,16.0,16.0,5.0,6.0,0.0,1.0,20.0,12.0,1.2,0.4,0.3,0.0,PB,1999
Paul Justin,31.0,STL,QB,10.0,0.0,5.0,-1.0,0.0,0.0,0.0,3.0,-0.2,-0.1,0.5,0.0,,1999
Erik Kramer,35.0,SDG,QB,6.0,4.0,5.0,1.0,0.0,0.0,0.0,3.0,0.2,0.2,0.8,3.0,,1999
Jermaine Lewis,25.0,BAL,WR,15.0,6.0,5.0,11.0,0.0,1.0,20.0,4.0,2.2,0.7,0.3,1.0,,1999
Jon Ritchie,25.0,OAK,FB,16.0,14.0,5.0,12.0,0.0,4.0,80.0,5.0,2.4,0.8,0.3,0.0,,1999
Casey Weldon,30.0,WAS,QB,2.0,0.0,5.0,-4.0,0.0,0.0,0.0,,-0.8,-2.0,2.5,1.0,,1999
Az-Zahir Hakim,22.0,STL,WR,15.0,0.0,4.0,44.0,0.0,1.0,25.0,31.0,11.0,2.9,0.3,6.0,,1999
Jeff Lewis,26.0,CAR,QB,2.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.3,0.5,2.0,0.0,,1999
Randy Moss,22.0,MIN,WR,16.0,16.0,4.0,43.0,0.0,3.0,100.0,15.0,10.8,2.7,0.3,3.0,PB,1999
Dino Philyaw,29.0,NOR,RB,13.0,0.0,4.0,16.0,0.0,1.0,25.0,18.0,4.0,1.2,0.3,1.0,,1999
Eddie Watson,23.0,PHI,RB,6.0,0.0,4.0,17.0,0.0,0.0,0.0,6.0,4.3,2.8,0.7,0.0,,1999
Michael Bates,30.0,CAR,RB,16.0,0.0,3.0,12.0,0.0,1.0,33.3,12.0,4.0,0.8,0.2,1.0,PB,1999
Daunte Culpepper,22.0,MIN,QB,1.0,0.0,3.0,6.0,0.0,1.0,33.3,9.0,2.0,6.0,3.0,1.0,,1999
Glenn Foley,29.0,SEA,QB,3.0,1.0,3.0,-1.0,0.0,0.0,0.0,,-0.3,-0.3,1.0,1.0,,1999
Joe Germaine,24.0,STL,QB,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,1999
Jacquez Green,23.0,TAM,WR,16.0,10.0,3.0,8.0,0.0,0.0,0.0,15.0,2.7,0.5,0.2,1.0,,1999
Ike Hilliard,23.0,NYG,WR,16.0,16.0,3.0,16.0,0.0,1.0,33.3,24.0,5.3,1.0,0.2,0.0,,1999
Torry Holt,23.0,STL,WR,16.0,15.0,3.0,25.0,0.0,2.0,100.0,14.0,8.3,1.6,0.2,4.0,,1999
Eddie Kennison,26.0,NOR,WR,16.0,16.0,3.0,20.0,0.0,1.0,66.7,15.0,6.7,1.3,0.2,6.0,,1999
Amp Lee,28.0,STL,RB,7.0,0.0,3.0,3.0,0.0,0.0,66.7,4.0,1.0,0.4,0.4,0.0,,1999
Cecil Martin,24.0,PHI,FB,12.0,5.0,3.0,3.0,0.0,1.0,33.3,2.0,1.0,0.3,0.3,0.0,,1999
Jim Miller,28.0,CHI,QB,5.0,3.0,3.0,9.0,0.0,1.0,33.3,9.0,3.0,1.8,0.6,4.0,,1999
Brian Milne,26.0,CIN,RB,1.0,1.0,3.0,30.0,0.0,1.0,33.3,26.0,10.0,30.0,3.0,0.0,,1999
David Palmer,27.0,MIN,WR,8.0,2.0,3.0,12.0,0.0,0.0,66.7,7.0,4.0,1.5,0.4,1.0,,1999
Jerald Sowell,25.0,NYJ,FB,16.0,0.0,3.0,5.0,0.0,1.0,33.3,3.0,1.7,0.3,0.2,0.0,,1999
Steve Stenstrom,28.0,SFO,QB,6.0,3.0,3.0,15.0,0.0,0.0,33.3,8.0,5.0,2.5,0.5,3.0,,1999
Eric Zeier,27.0,TAM,QB,2.0,1.0,3.0,7.0,0.0,2.0,33.3,8.0,2.3,3.5,1.5,1.0,,1999
Derrick Alexander,28.0,KAN,WR,16.0,15.0,2.0,82.0,1.0,1.0,50.0,82.0,41.0,5.1,0.1,0.0,,1999
Steve Bono,37.0,CAR,QB,2.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,,1999
Bubby Brister,37.0,DEN,QB,2.0,0.0,2.0,17.0,0.0,1.0,50.0,17.0,8.5,8.5,1.0,0.0,,1999
Scott Covington,23.0,CIN,QB,3.0,0.0,2.0,-4.0,0.0,0.0,0.0,-2.0,-2.0,-1.3,0.7,0.0,,1999
Koy Detmer,26.0,PHI,QB,1.0,1.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,,1999
Jerry Ellison,28.0,NWE,RB,12.0,0.0,2.0,10.0,0.0,1.0,100.0,8.0,5.0,0.8,0.2,0.0,,1999
Bobby Engram,26.0,CHI,WR,16.0,14.0,2.0,11.0,0.0,2.0,100.0,9.0,5.5,0.7,0.1,2.0,,1999
Jeff Feagles,33.0,SEA,P,16.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1999
John Friesz,32.0,NWE,QB,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,,1999
Pete Gonzalez,25.0,PIT,QB,1.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-3.0,2.0,0.0,,1999
Craig Hentrich,28.0,TEN,P,16.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,0.1,0.1,0.0,,1999
Chris Hetherington,27.0,CAR,FB,14.0,0.0,2.0,7.0,0.0,0.0,0.0,5.0,3.5,0.5,0.1,0.0,,1999
Joe Horn,27.0,KAN,WR,16.0,1.0,2.0,15.0,0.0,0.0,100.0,9.0,7.5,0.9,0.1,0.0,,1999
Bobby Hoying,27.0,OAK,QB,2.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-1.5,1.0,0.0,,1999
Patrick Jeffers,26.0,CAR,WR,15.0,10.0,2.0,16.0,0.0,1.0,50.0,23.0,8.0,1.1,0.1,0.0,,1999
John Jett,31.0,DET,P,16.0,0.0,2.0,-8.0,0.0,0.0,0.0,,-4.0,-0.5,0.1,1.0,,1999
Lee Johnson,38.0,NWE,P,16.0,0.0,2.0,13.0,0.0,1.0,50.0,13.0,6.5,0.8,0.1,0.0,,1999
Anthony Lynn,31.0,DEN,RB,16.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,1999
Eric Metcalf,31.0,CAR,WR,16.0,1.0,2.0,20.0,0.0,1.0,100.0,17.0,10.0,1.3,0.1,2.0,,1999
Josh Miller,29.0,PIT,P,16.0,0.0,2.0,-9.0,0.0,0.0,0.0,,-4.5,-0.6,0.1,1.0,,1999
Harold Morrow,26.0,MIN,FB,16.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.5,0.1,0.1,0.0,,1999
Lorenzo Neal,29.0,TEN,FB,16.0,14.0,2.0,1.0,1.0,1.0,50.0,1.0,0.5,0.1,0.1,0.0,,1999
Rodney Peete,33.0,WAS,QB,3.0,0.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.3,0.7,0.0,,1999
Jerry Rice,37.0,SFO,WR,16.0,16.0,2.0,13.0,0.0,1.0,50.0,11.0,6.5,0.8,0.1,0.0,,1999
Mikhael Ricks,25.0,SDG,WR,16.0,15.0,2.0,11.0,0.0,0.0,100.0,7.0,5.5,0.7,0.1,0.0,,1999
Dwight Stone,35.0,NYJ,WR,16.0,0.0,2.0,27.0,0.0,1.0,50.0,36.0,13.5,1.7,0.1,3.0,,1999
Tom Tupa,33.0,NYJ,P,16.0,0.0,2.0,8.0,0.0,0.0,50.0,4.0,4.0,0.5,0.1,1.0,"PB,AP-1",1999
Hines Ward,23.0,PIT,WR,16.0,14.0,2.0,-2.0,0.0,0.0,0.0,3.0,-1.0,-0.1,0.1,1.0,,1999
Danny Wuerffel,25.0,NOR,QB,4.0,0.0,2.0,29.0,1.0,1.0,50.0,29.0,14.5,7.3,0.5,0.0,,1999
Craig Yeast,23.0,CIN,WR,9.0,0.0,2.0,-16.0,0.0,0.0,0.0,-3.0,-8.0,-1.8,0.2,2.0,,1999
Scott Zolak,32.0,MIA,QB,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,,1999
Reidel Anthony,23.0,TAM,WR,13.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.1,1.0,,1999
Bryan Barker,35.0,JAX,P,16.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,0.4,0.1,0.0,,1999
Tommy Barnhardt,36.0,NOR,P,16.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.3,0.1,1.0,,1999
Darren Bennett,34.0,SDG,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1999
Eric Bjornson,28.0,DAL,TE,16.0,6.0,1.0,20.0,1.0,0.0,0.0,20.0,20.0,1.3,0.1,0.0,,1999
Marty Booker,23.0,CHI,WR,9.0,4.0,1.0,8.0,0.0,0.0,100.0,8.0,8.0,0.9,0.1,0.0,,1999
Fabien Bownes,27.0,SEA,WR,15.0,0.0,1.0,-14.0,0.0,0.0,0.0,-14.0,-14.0,-0.9,0.1,0.0,,1999
Macey Brooks,24.0,CHI,WR,9.0,2.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.8,0.1,0.0,,1999
Tim Brown,33.0,OAK,WR,16.0,16.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,0.0,PB,1999
Rae Carruth,25.0,CAR,WR,5.0,5.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.8,0.2,0.0,,1999
Greg Comella,24.0,NYG,FB,16.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1999
Albert Connell,25.0,WAS,WR,15.0,14.0,1.0,8.0,0.0,1.0,100.0,8.0,8.0,0.5,0.1,1.0,,1999
Curtis Conway,28.0,CHI,WR,9.0,8.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.2,0.1,2.0,,1999
Phil Dawson,24.0,CLE,K,15.0,0.0,1.0,4.0,1.0,1.0,100.0,4.0,4.0,0.3,0.1,0.0,,1999
Kevin Dyson,24.0,TEN,WR,16.0,16.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,1999
P.J. Franklin,22.0,NOR,WR,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,0.0,,1999
Antonio Freeman,27.0,GNB,WR,16.0,16.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,1.0,,1999
Chris Fuamatu-Ma'afala,22.0,PIT,RB,10.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.4,0.1,0.0,,1999
Joey Galloway,28.0,SEA,WR,8.0,4.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,,1999
Marvin Harrison,27.0,IND,WR,16.0,16.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,2.0,"PB,AP-1",1999
Andre Hastings,29.0,NOR,WR,15.0,5.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.3,0.1,0.0,,1999
Robert Hicks,25.0,BUF,RT,14.0,14.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,0.0,,1999
Qadry Ismail,29.0,BAL,WR,16.0,16.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,2.0,AP CPoY-6,1999
Nate Jacquet,24.0,MIA,WR,13.0,0.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,1.0,,1999
Kevin Johnson,23.0,CLE,WR,16.0,16.0,1.0,-6.0,0.0,0.0,0.0,-6.0,-6.0,-0.4,0.1,1.0,AP ORoY-2,1999
Leon Johnson,25.0,NYJ,RB,1.0,0.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,2.0,1.0,1.0,,1999
Patrick Johnson,23.0,BAL,WR,10.0,6.0,1.0,12.0,0.0,1.0,100.0,12.0,12.0,1.2,0.1,1.0,,1999
Charlie Jones,27.0,SDG,WR,8.0,1.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-1.0,0.1,1.0,,1999
Tony Martin,34.0,MIA,WR,16.0,13.0,1.0,-6.0,0.0,0.0,0.0,-6.0,-6.0,-0.4,0.1,0.0,,1999
Terance Mathis,32.0,ATL,WR,16.0,16.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1999
Ernie Mills,31.0,DAL,WR,11.0,7.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,,1999
Scott Mitchell,31.0,BAL,QB,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,,1999
Chris Mohr,33.0,BUF,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1999
Eric Moulds,26.0,BUF,WR,14.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,1999
Brock Olivo,23.0,DET,RB,14.0,0.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,,1999
David Patten,25.0,NYG,WR,16.0,0.0,1.0,27.0,0.0,1.0,100.0,27.0,27.0,1.7,0.1,0.0,,1999
Scott Player,30.0,ARI,P,16.0,0.0,1.0,-18.0,0.0,0.0,0.0,-18.0,-18.0,-1.1,0.1,0.0,,1999
Keith Poole,25.0,NOR,WR,15.0,15.0,1.0,14.0,0.0,1.0,100.0,14.0,14.0,0.9,0.1,0.0,,1999
Daniel Pope,24.0,KAN,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1999
Marvin Powell,23.0,NOR,FB,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,1999
Ronnie Powell,25.0,CLE,WR,14.0,0.0,1.0,-14.0,0.0,0.0,0.0,-14.0,-14.0,-1.0,0.1,3.0,,1999
Peerless Price,23.0,BUF,WR,16.0,4.0,1.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,-0.4,0.1,0.0,,1999
Tom Rouen,31.0,DEN,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1999
Rashaan Salaam,25.0,CLE,RB,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,,1999
Todd Sauerbrun,26.0,CHI,P,16.0,0.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,1.0,,1999
Daimon Shelton,27.0,JAX,FB,16.0,9.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,0.0,,1999
Leslie Shepherd,30.0,CLE,WR,9.0,8.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.6,0.1,0.0,,1999
Detron Smith,25.0,DEN,RB,16.0,0.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.4,0.1,0.0,PB,1999
Chad Stanley,23.0,SFO,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1999
Mack Strong,28.0,SEA,FB,14.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1999
Robert Tate,26.0,MIN,DB,16.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.3,0.1,1.0,,1999
James Thrash,24.0,WAS,WR,16.0,0.0,1.0,37.0,0.0,1.0,100.0,37.0,37.0,2.3,0.1,0.0,,1999
Pat Tillman,23.0,ARI,DB,16.0,1.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,1.0,,1999
Amani Toomer,25.0,NYG,WR,16.0,16.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,0.0,,1999
Jason Tucker,23.0,DAL,WR,15.0,4.0,1.0,8.0,0.0,0.0,0.0,8.0,8.0,0.5,0.1,1.0,,1999
Alex Van Pelt,29.0,BUF,QB,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,,1999
Dedric Ward,25.0,NYJ,WR,16.0,10.0,1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,-0.1,0.1,2.0,,1999
Alvis Whitted,25.0,JAX,WR,14.0,1.0,1.0,9.0,0.0,0.0,0.0,9.0,9.0,0.6,0.1,0.0,,1999
Terrence Wilkins,24.0,IND,WR,16.0,11.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,3.0,,1999
Kevin Williams,28.0,BUF,WR,16.0,0.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.8,0.1,0.0,,1999
