Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Terry Richardson,25.0,PIT,RB,1.0,0.0,5.0,17.0,0.0,2.0,40.0,8.0,3.4,17.0,5.0,0.0,,1996
Mack Strong,25.0,SEA,FB,14.0,8.0,5.0,8.0,0.0,0.0,0.0,4.0,1.6,0.6,0.4,0.0,,1996
Jason Bratton,24.0,BUF,RB,2.0,0.0,4.0,8.0,0.0,1.0,50.0,5.0,2.0,4.0,2.0,0.0,,1996
Robert Brooks,26.0,GNB,WR,7.0,7.0,4.0,2.0,0.0,0.0,25.0,6.0,0.5,0.3,0.6,0.0,,1996
Andre Hastings,26.0,PIT,WR,16.0,10.0,4.0,71.0,0.0,3.0,75.0,37.0,17.8,4.4,0.3,3.0,,1996
David Klingler,27.0,OAK,QB,1.0,0.0,4.0,36.0,0.0,2.0,75.0,14.0,9.0,36.0,4.0,1.0,,1996
Jeff Lewis,23.0,DEN,QB,2.0,0.0,4.0,39.0,0.0,2.0,50.0,18.0,9.8,19.5,2.0,0.0,,1996
Jim McMahon,37.0,GNB,QB,5.0,0.0,4.0,-1.0,0.0,1.0,25.0,2.0,-0.3,-0.2,0.8,1.0,,1996
Tony Richardson,25.0,KAN,FB,13.0,0.0,4.0,10.0,0.0,2.0,50.0,4.0,2.5,0.8,0.3,0.0,,1996
Torrance Small,26.0,NOR,WR,16.0,13.0,4.0,51.0,1.0,2.0,75.0,22.0,12.8,3.2,0.3,1.0,,1996
Tamarick Vanover,22.0,KAN,WR,13.0,6.0,4.0,6.0,0.0,0.0,25.0,6.0,1.5,0.5,0.3,1.0,,1996
Kevin Williams,25.0,DAL,WR,10.0,9.0,4.0,11.0,0.0,1.0,25.0,9.0,2.8,1.1,0.4,0.0,,1996
Wade Wilson,37.0,DAL,QB,3.0,1.0,4.0,5.0,0.0,1.0,25.0,8.0,1.3,1.7,1.3,0.0,,1996
Scott Zolak,29.0,NWE,QB,3.0,0.0,4.0,-3.0,0.0,0.0,0.0,,-0.8,-1.0,1.3,0.0,,1996
Derrick Alexander,25.0,BAL,WR,15.0,14.0,3.0,0.0,0.0,1.0,33.3,,0.0,0.0,0.2,0.0,,1996
Quinn Early,31.0,BUF,WR,16.0,13.0,3.0,39.0,0.0,1.0,66.7,29.0,13.0,2.4,0.2,0.0,,1996
Jeff Gossett,39.0,OAK,P,12.0,0.0,3.0,28.0,0.0,1.0,33.3,18.0,9.3,2.3,0.3,1.0,,1996
Tim Hall,22.0,OAK,RB,2.0,0.0,3.0,7.0,0.0,0.0,0.0,4.0,2.3,3.5,1.5,0.0,,1996
Derrick Harris,24.0,STL,FB,11.0,6.0,3.0,5.0,0.0,1.0,33.3,3.0,1.7,0.5,0.3,0.0,,1996
Marvin Harrison,24.0,IND,WR,16.0,15.0,3.0,15.0,0.0,1.0,33.3,15.0,5.0,0.9,0.2,1.0,,1996
Keith Lyle,24.0,STL,FS,16.0,16.0,3.0,39.0,0.0,3.0,100.0,20.0,13.0,2.4,0.2,1.0,,1996
Eric Metcalf,28.0,ATL,WR,16.0,11.0,3.0,8.0,0.0,0.0,0.0,4.0,2.7,0.5,0.2,3.0,,1996
Anthony Miller,31.0,DEN,WR,16.0,16.0,3.0,39.0,1.0,1.0,66.7,26.0,13.0,2.4,0.2,0.0,,1996
Doug Nussmeier,26.0,NOR,QB,2.0,1.0,3.0,6.0,0.0,0.0,33.3,6.0,2.0,3.0,1.5,2.0,,1996
Deion Sanders,29.0,DAL,RCB/WR,16.0,15.0,3.0,2.0,0.0,0.0,0.0,3.0,0.7,0.1,0.2,2.0,"PB,AP-1",1996
Darnay Scott,24.0,CIN,WR,16.0,16.0,3.0,4.0,0.0,0.0,33.3,8.0,1.3,0.3,0.2,0.0,,1996
Michael Timpson,29.0,CHI,WR,15.0,15.0,3.0,21.0,0.0,1.0,33.3,13.0,7.0,1.4,0.2,2.0,,1996
Alex Van Pelt,26.0,BUF,QB,1.0,0.0,3.0,-5.0,0.0,0.0,0.0,-1.0,-1.7,-5.0,3.0,0.0,,1996
Tommy Barnhardt,33.0,TAM,P,16.0,0.0,2.0,27.0,0.0,1.0,50.0,25.0,13.5,1.7,0.1,0.0,,1996
Keith Byars,33.0,2TM,TE,14.0,10.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.0,,1996
Keith Byars,33.0,NWE,TE,10.0,6.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.0,,1996
Andre Coleman,24.0,SDG,WR,16.0,10.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,4.0,,1996
Oscar Gray,24.0,SEA,RB,9.0,0.0,2.0,4.0,0.0,1.0,50.0,2.0,2.0,0.4,0.2,0.0,,1996
Terry Guess,22.0,NOR,WR,3.0,2.0,2.0,-4.0,0.0,0.0,0.0,-1.0,-2.0,-1.3,0.7,0.0,,1996
Mercury Hayes,23.0,NOR,WR,7.0,0.0,2.0,7.0,0.0,1.0,50.0,5.0,3.5,1.0,0.3,1.0,,1996
Billy Joe Hobert,25.0,OAK,QB,8.0,3.0,2.0,13.0,0.0,1.0,50.0,14.0,6.5,1.6,0.3,6.0,,1996
Richard Huntley,24.0,ATL,RB,1.0,0.0,2.0,8.0,0.0,0.0,100.0,5.0,4.0,8.0,2.0,0.0,,1996
Paul Justin,28.0,IND,QB,8.0,2.0,2.0,7.0,0.0,2.0,100.0,6.0,3.5,0.9,0.3,1.0,,1996
Sean Landeta,34.0,STL,P,16.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1996
Eric Lynch,26.0,DET,RB,16.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,1.0,,1996
Randall McDaniel,32.0,MIN,LG,16.0,16.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,0.1,0.1,0.0,"PB,AP-1",1996
O.J. McDuffie,27.0,MIA,WR,16.0,16.0,2.0,7.0,0.0,0.0,0.0,7.0,3.5,0.4,0.1,6.0,,1996
Jim Miller,25.0,PIT,QB,2.0,1.0,2.0,-4.0,0.0,0.0,0.0,,-2.0,-2.0,1.0,1.0,,1996
Ernie Mills,28.0,PIT,WR,9.0,3.0,2.0,24.0,0.0,1.0,100.0,15.0,12.0,2.7,0.2,0.0,,1996
David Palmer,24.0,MIN,WR,11.0,1.0,2.0,9.0,0.0,0.0,50.0,8.0,4.5,0.8,0.2,3.0,,1996
Carl Pickens,26.0,CIN,WR,16.0,16.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,"PB,AP-2",1996
Mike Pritchard,27.0,SEA,WR,16.0,5.0,2.0,13.0,0.0,0.0,100.0,7.0,6.5,0.8,0.1,0.0,,1996
Reggie Rivers,28.0,DEN,RB,16.0,0.0,2.0,6.0,0.0,0.0,0.0,3.0,3.0,0.4,0.1,0.0,,1996
Frank Sanders,23.0,ARI,WR,16.0,16.0,2.0,-4.0,0.0,0.0,0.0,1.0,-2.0,-0.3,0.1,1.0,,1996
Gino Torretta,26.0,SEA,QB,1.0,0.0,2.0,12.0,0.0,1.0,50.0,13.0,6.0,12.0,2.0,0.0,,1996
Floyd Turner,30.0,BAL,WR,11.0,6.0,2.0,12.0,0.0,1.0,100.0,6.0,6.0,1.1,0.2,0.0,,1996
Casey Weldon,27.0,TAM,QB,3.0,0.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.3,0.7,1.0,,1996
Michael Westbrook,24.0,WAS,WR,11.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.0,,1996
Frank Wycheck,25.0,HOU,TE,16.0,16.0,2.0,3.0,0.0,0.0,50.0,3.0,1.5,0.2,0.1,2.0,,1996
Eric Zeier,24.0,BAL,QB,1.0,0.0,2.0,8.0,0.0,0.0,0.0,5.0,4.0,8.0,2.0,2.0,,1996
Leo Araguz,26.0,OAK,P,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,0.0,,1996
Jahine Arnold,23.0,PIT,WR,9.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.3,0.1,1.0,,1996
Henry Bailey,23.0,NYJ,WR,8.0,0.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.5,0.1,0.0,,1996
Kerwin Bell,31.0,IND,QB,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,,1996
Isaac Bruce,24.0,STL,WR,16.0,16.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,1.0,"PB,AP OPoY-5",1996
Chris Calloway,28.0,NYG,WR,16.0,15.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,1.0,,1996
Dale Carter,27.0,KAN,LCB,14.0,14.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,1.0,"PB,AP-2",1996
Willie Davis,29.0,HOU,WR,16.0,14.0,1.0,15.0,0.0,1.0,100.0,15.0,15.0,0.9,0.1,1.0,,1996
Lee DeRamus,24.0,NOR,WR,15.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,0.0,,1996
Shayne Edge,25.0,PIT,P,4.0,0.0,1.0,-16.0,0.0,0.0,0.0,-16.0,-16.0,-4.0,0.3,0.0,,1996
Anthony Edwards,30.0,ARI,WR,16.0,1.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.5,0.1,1.0,,1996
Jeff Feagles,30.0,ARI,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1996
Irving Fryar,34.0,PHI,WR,16.0,16.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,0.0,PB,1996
Willie Green,30.0,CAR,WR,15.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,1996
Brian Hansen,36.0,NYJ,P,16.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,1996
Courtney Hawkins,27.0,TAM,WR,16.0,16.0,1.0,-13.0,0.0,0.0,0.0,-13.0,-13.0,-0.8,0.1,1.0,,1996
Joe Horn,24.0,KAN,WR,9.0,0.0,1.0,8.0,0.0,0.0,100.0,8.0,8.0,0.9,0.1,0.0,,1996
Larry Izzo,22.0,MIA,LB,16.0,0.0,1.0,26.0,0.0,1.0,100.0,26.0,26.0,1.6,0.1,0.0,,1996
Willie Jackson,25.0,JAX,WR,16.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,0.0,,1996
Shawn Jefferson,27.0,NWE,WR,15.0,15.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.4,0.1,2.0,,1996
John Jett,28.0,DAL,P,16.0,0.0,1.0,-23.0,0.0,0.0,0.0,-23.0,-23.0,-1.4,0.1,0.0,,1996
John Kidd,35.0,MIA,P,16.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,1996
Bernie Kosar,33.0,MIA,QB,3.0,0.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,2.0,0.3,0.0,,1996
Jermaine Lewis,22.0,BAL,WR,16.0,1.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,4.0,,1996
John Lynch,25.0,TAM,SS,16.0,14.0,1.0,40.0,0.0,1.0,100.0,40.0,40.0,2.5,0.1,1.0,,1996
Shane Matthews,26.0,CHI,QB,2.0,0.0,1.0,2.0,1.0,1.0,100.0,2.0,2.0,1.0,0.5,0.0,,1996
Ronald McKinnon,23.0,ARI,LB,16.0,0.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,0.0,,1996
Greg Montgomery,32.0,BAL,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1996
Ronald Moore,26.0,NYJ,RB,16.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,1996
Muhsin Muhammad,23.0,CAR,WR,9.0,5.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,,1996
Brett Perriman,31.0,DET,WR,16.0,16.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.8,0.1,0.0,,1996
Aaron Pierce,27.0,NYG,TE,10.0,3.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,,1996
Jermaine Ross,25.0,STL,WR,15.0,0.0,1.0,3.0,1.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,,1996
Todd Sauerbrun,23.0,CHI,P,16.0,0.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.2,0.1,0.0,,1996
Heath Shuler,25.0,WAS,QB,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,,1996
Rod Smith,26.0,DEN,WR,10.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,1996
Dwight Stone,32.0,CAR,WR,16.0,0.0,1.0,6.0,0.0,1.0,100.0,6.0,6.0,0.4,0.1,0.0,,1996
J.T. Thomas,25.0,STL,WR,16.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,1.0,,1996
Matt Turk,28.0,WAS,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,"PB,AP-1",1996
Karl Williams,25.0,TAM,WR,16.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,2.0,,1996
Robert Wilson,27.0,MIA,RB,15.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1996
