Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Boston Scott,16.0,13.0,83.0,0.0,6.4,5.2,2021
Salvon Ahmed,19.0,12.0,117.0,0.0,9.8,6.2,2021
Carlos Hyde,21.0,12.0,65.0,0.0,5.4,3.1,2021
Jalen Richard,14.0,12.0,72.0,0.0,6.0,5.1,2021
James White,14.0,12.0,94.0,0.0,7.8,6.7,2021
Tevin Coleman,16.0,11.0,49.0,0.0,4.5,3.1,2021
Peyton Barber,13.0,10.0,67.0,0.0,6.7,5.2,2021
Alec Ingold,12.0,10.0,85.0,1.0,8.5,7.1,2021
Ronald Jones II,13.0,10.0,64.0,0.0,6.4,4.9,2021
Latavius Murray,13.0,10.0,75.0,0.0,7.5,5.8,2021
Jaret Patterson,11.0,10.0,73.0,0.0,7.3,6.6,2021
Royce Freeman,16.0,10.0,77.0,0.0,7.7,4.8,2021
Royce Freeman,6.0,3.0,15.0,0.0,5.0,2.5,2021
Royce Freeman,10.0,7.0,62.0,0.0,8.9,6.2,2021
Alex Collins,10.0,9.0,87.0,0.0,9.7,8.7,2021
D'Onta Foreman,11.0,9.0,123.0,0.0,13.7,11.2,2021
Elijhaa Penny,13.0,9.0,30.0,1.0,3.3,2.3,2021
Keith Smith,10.0,9.0,56.0,0.0,6.2,5.6,2021
Ty'Son Williams,12.0,9.0,84.0,0.0,9.3,7.0,2021
Derrick Gore,9.0,8.0,105.0,0.0,13.1,11.7,2021
Patrick Ricard,13.0,8.0,63.0,1.0,7.9,4.8,2021
Matt Breida,9.0,7.0,72.0,2.0,10.3,8.0,2021
Godwin Igwebuike,10.0,7.0,60.0,0.0,8.6,6.0,2021
Craig Reynolds,8.0,7.0,52.0,0.0,7.4,6.5,2021
Jeff Wilson,8.0,7.0,31.0,0.0,4.4,3.9,2021
Eno Benjamin,7.0,6.0,42.0,0.0,7.0,6.0,2021
Chris Carson,6.0,6.0,29.0,0.0,4.8,4.8,2021
Corey Clement,7.0,6.0,29.0,1.0,4.8,4.1,2021
Rashaad Penny,8.0,6.0,48.0,0.0,8.0,6.0,2021
Tony Jones,8.0,5.0,29.0,0.0,5.8,3.6,2021
Joshua Kelley,6.0,5.0,38.0,0.0,7.6,6.3,2021
Rodney Smith,5.0,5.0,48.0,0.0,9.6,9.6,2021
Le'Veon Bell,7.0,5.0,30.0,1.0,6.0,4.3,2021
Le'Veon Bell,3.0,1.0,-1.0,0.0,-1.0,-0.3,2021
Le'Veon Bell,4.0,4.0,31.0,1.0,7.8,7.8,2021
Chris Herndon,7.0,4.0,40.0,1.0,10.0,5.7,2021
Jermar Jefferson,5.0,4.0,23.0,0.0,5.8,4.6,2021
Duke Johnson,5.0,4.0,41.0,0.0,10.3,8.2,2021
Jakob Johnson,5.0,4.0,43.0,0.0,10.8,8.6,2021
Kene Nwangwu,5.0,4.0,9.0,0.0,2.3,1.8,2021
Qadree Ollison,6.0,4.0,12.0,0.0,3.0,2.0,2021
Adrian Peterson,4.0,4.0,8.0,0.0,2.0,2.0,2021
Adrian Peterson,4.0,4.0,8.0,0.0,2.0,2.0,2021
Adrian Peterson,0.0,0.0,0.0,0.0,0.0,0.0,2021
Wendell Smallwood,5.0,4.0,22.0,0.0,5.5,4.4,2021
J.J. Taylor,4.0,4.0,8.0,0.0,2.0,2.0,2021
Ke'Shawn Vaughn,8.0,4.0,26.0,0.0,6.5,3.3,2021
Jonathan Williams,6.0,4.0,28.0,0.0,7.0,4.7,2021
Phillip Lindsay,5.0,4.0,45.0,1.0,11.3,9.0,2021
Phillip Lindsay,4.0,3.0,37.0,1.0,12.3,9.3,2021
Phillip Lindsay,1.0,1.0,8.0,0.0,8.0,8.0,2021
Cam Akers,3.0,3.0,10.0,0.0,3.3,3.3,2021
Ryquell Armstead,4.0,3.0,16.0,0.0,5.3,4.0,2021
Malcolm Brown,5.0,3.0,10.0,0.0,3.3,2.0,2021
Michael Burton,3.0,3.0,31.0,0.0,10.3,10.3,2021
Reggie Gilliam,5.0,3.0,23.0,0.0,7.7,4.6,2021
Andy Janovich,4.0,3.0,9.0,0.0,3.0,2.3,2021
Patrick Laird,3.0,3.0,17.0,0.0,5.7,5.7,2021
Gabe Nabers,3.0,3.0,17.0,0.0,5.7,5.7,2021
Adam Prentice,3.0,3.0,16.0,0.0,5.3,5.3,2021
Jaylen Samuels,4.0,3.0,14.0,0.0,4.7,3.5,2021
Trey Sermon,4.0,3.0,26.0,0.0,8.7,6.5,2021
Jonathan Ward,4.0,3.0,34.0,0.0,11.3,8.5,2021
Derek Watt,3.0,3.0,15.0,0.0,5.0,5.0,2021
Kalen Ballage,7.0,2.0,8.0,0.0,4.0,1.1,2021
Khari Blasingame,2.0,2.0,4.0,0.0,2.0,2.0,2021
Reggie Bonnafon,2.0,2.0,12.0,0.0,6.0,6.0,2021
Mike Boone,2.0,2.0,22.0,0.0,11.0,11.0,2021
Darrynton Evans,2.0,2.0,11.0,0.0,5.5,5.5,2021
Jordan Howard,5.0,2.0,19.0,0.0,9.5,3.8,2021
Marlon Mack,5.0,2.0,8.0,0.0,4.0,1.6,2021
Scottie Phillips,3.0,2.0,9.0,0.0,4.5,3.0,2021
Trey Ragas,2.0,2.0,6.0,0.0,3.0,3.0,2021
Benny Snell Jr.,4.0,2.0,13.0,0.0,6.5,3.3,2021
Johnny Stanton,2.0,2.0,7.0,1.0,3.5,3.5,2021
Patrick Taylor,2.0,2.0,3.0,0.0,1.5,1.5,2021
Austin Walter,3.0,2.0,9.0,0.0,4.5,3.0,2021
Dwayne Washington,2.0,2.0,12.0,0.0,6.0,6.0,2021
Alex Armah,1.0,1.0,1.0,1.0,1.0,1.0,2021
Nick Bawden,1.0,1.0,20.0,0.0,20.0,20.0,2021
Gary Brightwell,1.0,1.0,6.0,0.0,6.0,6.0,2021
Wayne Gallman,3.0,1.0,21.0,0.0,21.0,7.0,2021
Kylin Hill,2.0,1.0,5.0,0.0,5.0,2.5,2021
Anthony McFarland Jr.,1.0,1.0,11.0,0.0,11.0,11.0,2021
Ryan Nall,1.0,1.0,4.0,0.0,4.0,4.0,2021
Devine Ozigbo,1.0,1.0,7.0,0.0,7.0,7.0,2021
Larry Rountree,2.0,1.0,-1.0,0.0,-1.0,-0.5,2021
Trayveon Williams,2.0,1.0,4.0,0.0,4.0,2.0,2021
Kenjon Barner,0.0,0.0,0.0,0.0,0.0,0.0,2021
Darius Bradwell,1.0,0.0,0.0,0.0,0.0,0.0,2021
Trenton Cannon,0.0,0.0,0.0,0.0,0.0,0.0,2021
Trenton Cannon,0.0,0.0,0.0,0.0,0.0,0.0,2021
Trenton Cannon,0.0,0.0,0.0,0.0,0.0,0.0,2021
Nathan Cottrell,0.0,0.0,0.0,0.0,0.0,0.0,2021
Damarea Crockett,0.0,0.0,0.0,0.0,0.0,0.0,2021
Jake Funk,0.0,0.0,0.0,0.0,0.0,0.0,2021
JaQuan Hardy,0.0,0.0,0.0,0.0,0.0,0.0,2021
Buddy Howell,0.0,0.0,0.0,0.0,0.0,0.0,2021
Jason Huntley,1.0,0.0,0.0,0.0,0.0,0.0,2021
Deon Jackson,0.0,0.0,0.0,0.0,0.0,0.0,2021
John Kelly,0.0,0.0,0.0,0.0,0.0,0.0,2021
Nate McCrary,0.0,0.0,0.0,0.0,0.0,0.0,2021
Raheem Mostert,0.0,0.0,0.0,0.0,0.0,0.0,2021
Jacques Patrick,0.0,0.0,0.0,0.0,0.0,0.0,2021
La'Mical Perine,0.0,0.0,0.0,0.0,0.0,0.0,2021
Giovanni Ricci,2.0,0.0,0.0,0.0,0.0,0.0,2021
Mekhi Sargent,1.0,0.0,0.0,0.0,0.0,0.0,2021
Mekhi Sargent,0.0,0.0,0.0,0.0,0.0,0.0,2021
Mekhi Sargent,0.0,0.0,0.0,0.0,0.0,0.0,2021
Mekhi Sargent,1.0,0.0,0.0,0.0,0.0,0.0,2021
Ito Smith,0.0,0.0,0.0,0.0,0.0,0.0,2021
