Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Steve Beuerlein,38.0,DEN,QB,4.0,2.0,5.0,13.0,0.0,1.0,40.0,7.0,2.6,3.3,1.3,3.0,,2003
Anquan Boldin,23.0,ARI,WR,16.0,16.0,5.0,40.0,0.0,2.0,80.0,23.0,8.0,2.5,0.3,3.0,"PB,AP ORoY-1",2003
Reche Caldwell,24.0,SDG,WR,9.0,4.0,5.0,39.0,0.0,2.0,60.0,14.0,7.8,4.3,0.6,0.0,,2003
Andre' Davis,24.0,CLE,WR,16.0,8.0,5.0,28.0,0.0,1.0,40.0,7.0,5.6,1.8,0.3,2.0,,2003
Donald Driver,28.0,GNB,WR,15.0,15.0,5.0,51.0,0.0,1.0,60.0,45.0,10.2,3.4,0.3,0.0,,2003
Brian Griese,28.0,MIA,QB,5.0,5.0,5.0,15.0,0.0,0.0,20.0,9.0,3.0,3.0,1.0,4.0,,2003
Andre Johnson,22.0,HOU,WR,16.0,16.0,5.0,-10.0,0.0,1.0,20.0,11.0,-2.0,-0.6,0.3,0.0,,2003
Tee Martin,25.0,OAK,QB,2.0,0.0,5.0,28.0,0.0,0.0,60.0,8.0,5.6,14.0,2.5,3.0,,2003
Mike McMahon,24.0,DET,QB,3.0,0.0,5.0,32.0,0.0,1.0,60.0,12.0,6.4,10.7,1.7,1.0,,2003
James Thrash,28.0,PHI,WR,16.0,16.0,5.0,52.0,0.0,2.0,40.0,47.0,10.4,3.3,0.3,0.0,,2003
Bobby Wade,22.0,CHI,WR,12.0,1.0,5.0,14.0,0.0,2.0,80.0,6.0,2.8,1.2,0.4,1.0,,2003
Jonathan Wells,24.0,HOU,RB,13.0,0.0,5.0,14.0,0.0,1.0,40.0,10.0,2.8,1.1,0.4,0.0,,2003
David Allen,25.0,JAX,RB,14.0,0.0,4.0,8.0,0.0,1.0,25.0,6.0,2.0,0.6,0.3,2.0,,2003
Chris Chambers,25.0,MIA,WR,16.0,16.0,4.0,30.0,0.0,1.0,75.0,12.0,7.5,1.9,0.3,1.0,,2003
James Fenderson,27.0,NOR,RB,9.0,0.0,4.0,14.0,0.0,0.0,0.0,6.0,3.5,1.6,0.4,0.0,,2003
Joey Galloway,32.0,DAL,WR,15.0,13.0,4.0,22.0,0.0,0.0,50.0,10.0,5.5,1.5,0.3,1.0,,2003
Leon Johnson,29.0,SDG,RB,14.0,0.0,4.0,26.0,0.0,1.0,25.0,18.0,6.5,1.9,0.3,1.0,,2003
Shaun King,26.0,TAM,QB,3.0,0.0,4.0,20.0,0.0,3.0,75.0,12.0,5.0,6.7,1.3,0.0,,2003
Rob Konrad,27.0,MIA,FB,14.0,12.0,4.0,17.0,0.0,1.0,50.0,11.0,4.3,1.2,0.3,0.0,,2003
Brandon Manumaleuna,23.0,STL,TE,16.0,15.0,4.0,15.0,0.0,0.0,50.0,8.0,3.8,0.9,0.3,0.0,,2003
Jamar Martin,23.0,DAL,FB,14.0,1.0,4.0,7.0,0.0,2.0,50.0,3.0,1.8,0.5,0.3,0.0,,2003
Brian Mitchell,35.0,NYG,RB,16.0,0.0,4.0,20.0,1.0,2.0,50.0,18.0,5.0,1.3,0.3,5.0,,2003
Jesse Palmer,25.0,NYG,QB,6.0,3.0,4.0,23.0,0.0,2.0,50.0,26.0,5.8,3.8,0.7,2.0,,2003
Koren Robinson,23.0,SEA,WR,15.0,15.0,4.0,15.0,0.0,2.0,50.0,16.0,3.8,1.0,0.3,1.0,,2003
Alex Van Pelt,33.0,BUF,QB,6.0,0.0,4.0,-6.0,0.0,0.0,0.0,-1.0,-1.5,-1.0,0.7,0.0,,2003
Marty Booker,27.0,CHI,WR,13.0,13.0,3.0,-7.0,0.0,0.0,0.0,1.0,-2.3,-0.5,0.2,1.0,,2003
David Boston,25.0,SDG,WR,14.0,14.0,3.0,18.0,0.0,2.0,66.7,13.0,6.0,1.3,0.2,2.0,,2003
Todd Bouman,31.0,NOR,QB,4.0,0.0,3.0,1.0,0.0,1.0,33.3,2.0,0.3,0.3,0.8,1.0,,2003
Kerry Carter,23.0,SEA,RB,16.0,0.0,3.0,-2.0,0.0,0.0,0.0,1.0,-0.7,-0.1,0.2,0.0,,2003
Troy Edwards,26.0,JAX,WR,13.0,11.0,3.0,-9.0,0.0,0.0,33.3,4.0,-3.0,-0.7,0.2,0.0,,2003
Mike Furrey,26.0,STL,WR,13.0,0.0,3.0,5.0,0.0,1.0,33.3,2.0,1.7,0.4,0.2,3.0,,2003
Terry Glenn,29.0,DAL,WR,16.0,14.0,3.0,55.0,0.0,1.0,100.0,47.0,18.3,3.4,0.2,2.0,,2003
Rex Grossman,23.0,CHI,QB,3.0,3.0,3.0,-1.0,0.0,0.0,0.0,,-0.3,-0.3,1.0,3.0,,2003
Az-Zahir Hakim,26.0,DET,WR,14.0,12.0,3.0,51.0,0.0,1.0,100.0,35.0,17.0,3.6,0.2,2.0,,2003
Todd Heap,23.0,BAL,TE,16.0,16.0,3.0,21.0,0.0,0.0,100.0,9.0,7.0,1.3,0.2,1.0,"PB,AP-2",2003
Brock Huard,27.0,IND,QB,2.0,0.0,3.0,8.0,0.0,0.0,0.0,9.0,2.7,4.0,1.5,1.0,,2003
Derrick Mason,29.0,TEN,WR,16.0,16.0,3.0,11.0,0.0,0.0,33.3,7.0,3.7,0.7,0.2,0.0,PB,2003
Fred McCrary,31.0,NWE,FB,6.0,3.0,3.0,3.0,0.0,1.0,33.3,4.0,1.0,0.5,0.5,0.0,,2003
Quincy Morgan,26.0,CLE,WR,16.0,15.0,3.0,-4.0,0.0,0.0,33.3,2.0,-1.3,-0.3,0.2,0.0,,2003
Terrell Owens,30.0,SFO,WR,15.0,15.0,3.0,-2.0,0.0,0.0,0.0,3.0,-0.7,-0.1,0.2,0.0,PB,2003
Eric Parker,24.0,SDG,WR,8.0,4.0,3.0,21.0,0.0,2.0,66.7,13.0,7.0,2.6,0.4,1.0,,2003
Josh Reed,23.0,BUF,WR,16.0,16.0,3.0,38.0,0.0,2.0,66.7,16.0,12.7,2.4,0.2,1.0,,2003
John Simon,25.0,WAS,RB,4.0,0.0,3.0,9.0,0.0,0.0,33.3,6.0,3.0,2.3,0.8,1.0,,2003
Reggie Swinton,28.0,2TM,WR,12.0,1.0,3.0,11.0,0.0,0.0,33.3,9.0,3.7,0.9,0.3,4.0,,2003
Reggie Swinton,28.0,DET,WR,11.0,1.0,3.0,11.0,0.0,0.0,33.3,9.0,3.7,1.0,0.3,4.0,,2003
Matt Turk,35.0,MIA,P,13.0,0.0,3.0,30.0,0.0,1.0,33.3,23.0,10.0,2.3,0.2,0.0,,2003
Rob Johnson,30.0,2TM,QB,4.0,0.0,3.0,21.0,0.0,1.0,33.3,14.0,7.0,5.3,0.8,0.0,,2003
Rob Johnson,30.0,WAS,QB,2.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,3.0,0.5,0.0,,2003
Rob Johnson,30.0,OAK,QB,2.0,0.0,2.0,15.0,0.0,1.0,50.0,14.0,7.5,7.5,1.0,0.0,,2003
B.J. Askew,23.0,NYJ,FB,16.0,0.0,2.0,9.0,0.0,1.0,100.0,6.0,4.5,0.6,0.1,0.0,,2003
Arnaz Battle,23.0,SFO,WR,8.0,0.0,2.0,14.0,0.0,0.0,0.0,9.0,7.0,1.8,0.3,0.0,,2003
Isaac Bruce,31.0,STL,WR,15.0,15.0,2.0,17.0,0.0,1.0,50.0,14.0,8.5,1.1,0.1,0.0,,2003
Antonio Bryant,22.0,DAL,WR,16.0,5.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2003
Cam Cleeland,28.0,STL,TE,16.0,10.0,2.0,-5.0,0.0,0.0,0.0,,-2.5,-0.3,0.1,1.0,,2003
Chris Cole,26.0,DEN,WR,11.0,0.0,2.0,8.0,0.0,1.0,50.0,8.0,4.0,0.7,0.2,1.0,,2003
Trent Dilfer,31.0,SEA,QB,5.0,0.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.2,0.4,2.0,,2003
Ike Hilliard,27.0,NYG,WR,13.0,12.0,2.0,19.0,0.0,1.0,100.0,13.0,9.5,1.5,0.2,2.0,,2003
James Hodgins,26.0,ARI,FB,16.0,8.0,2.0,6.0,0.0,1.0,50.0,3.0,3.0,0.4,0.1,1.0,,2003
Joe Horn,31.0,NOR,WR,15.0,14.0,2.0,15.0,0.0,1.0,50.0,13.0,7.5,1.0,0.1,2.0,,2003
Chad Hutchinson,26.0,DAL,QB,1.0,0.0,2.0,-3.0,0.0,0.0,0.0,-1.0,-1.5,-3.0,2.0,0.0,,2003
Bryan Johnson,25.0,WAS,FB,16.0,11.0,2.0,5.0,0.0,0.0,0.0,4.0,2.5,0.3,0.1,0.0,,2003
Eddie Johnson,22.0,MIN,P,14.0,0.0,2.0,15.0,0.0,1.0,50.0,15.0,7.5,1.1,0.1,2.0,,2003
Eddie Kennison,30.0,KAN,WR,16.0,16.0,2.0,9.0,0.0,0.0,100.0,5.0,4.5,0.6,0.1,1.0,,2003
Dan Klecko,22.0,NWE,DT,13.0,1.0,2.0,5.0,0.0,1.0,50.0,5.0,2.5,0.4,0.2,0.0,,2003
Jim Kleinsasser,26.0,MIN,TE,16.0,16.0,2.0,15.0,0.0,1.0,100.0,12.0,7.5,0.9,0.1,0.0,,2003
Charles Lee,26.0,TAM,WR,8.0,5.0,2.0,14.0,0.0,1.0,100.0,8.0,7.0,1.8,0.3,0.0,,2003
Quentin McCord,25.0,ATL,WR,9.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0,,2003
Shaun McDonald,22.0,STL,WR,8.0,1.0,2.0,7.0,0.0,1.0,100.0,5.0,3.5,0.9,0.3,1.0,,2003
James McKnight,31.0,MIA,WR,15.0,1.0,2.0,75.0,1.0,1.0,100.0,68.0,37.5,5.0,0.1,1.0,,2003
Muhsin Muhammad,30.0,CAR,WR,15.0,15.0,2.0,-2.0,0.0,0.0,0.0,,-1.0,-0.1,0.1,3.0,,2003
Craig Nall,24.0,GNB,QB,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,,2003
Peerless Price,27.0,ATL,WR,16.0,15.0,2.0,3.0,0.0,0.0,50.0,5.0,1.5,0.2,0.1,0.0,,2003
Chris Redman,26.0,BAL,QB,2.0,0.0,2.0,4.0,0.0,0.0,50.0,4.0,2.0,2.0,1.0,3.0,,2003
Charles Rogers,22.0,DET,WR,5.0,5.0,2.0,17.0,0.0,1.0,100.0,12.0,8.5,3.4,0.4,0.0,,2003
Ken Simonton,24.0,BUF,RB,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,,2003
Paul Smith,25.0,DET,RB,7.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,2.5,0.7,0.3,0.0,,2003
Javon Walker,25.0,GNB,WR,16.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.5,0.1,0.1,1.0,,2003
Ken Walter,31.0,NWE,P,15.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2003
Dez White,24.0,CHI,WR,15.0,11.0,2.0,13.0,0.0,1.0,50.0,12.0,6.5,0.9,0.1,0.0,,2003
John Avery,27.0,MIN,RB,6.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,1.0,,2003
Obafemi Ayanbadejo,28.0,MIA,RB,16.0,2.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,1.0,,2003
Charlie Batch,29.0,PIT,QB,4.0,0.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,2.8,0.3,1.0,,2003
Brant Boyer,32.0,CLE,RLB,15.0,7.0,1.0,7.0,0.0,1.0,100.0,7.0,7.0,0.5,0.1,0.0,,2003
Deion Branch,24.0,NWE,WR,15.0,12.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.7,0.1,0.0,,2003
Antonio Brown,25.0,BUF,WR,16.0,0.0,1.0,17.0,0.0,1.0,100.0,17.0,17.0,1.1,0.1,1.0,,2003
Travis Brown,26.0,BUF,QB,2.0,0.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,2.5,0.5,0.0,,2003
Plaxico Burress,26.0,PIT,WR,16.0,16.0,1.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,-0.4,0.1,1.0,,2003
Tyrone Calico,23.0,TEN,WR,14.0,2.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.4,0.1,0.0,,2003
John Carney,39.0,NOR,K,16.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,2003
Jameel Cook,24.0,TAM,FB,14.0,8.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,,2003
Ronald Curry,24.0,OAK,WR,16.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2003
Phil Dawson,28.0,CLE,K,13.0,0.0,1.0,14.0,0.0,1.0,100.0,14.0,14.0,1.1,0.1,0.0,,2003
Eddie Drummond,23.0,DET,WR,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,1.0,,2003
Jeff Faine,22.0,CLE,C,9.0,9.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,3.0,,2003
Jeff Feagles,37.0,NYG,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2003
Robert Ferguson,24.0,GNB,WR,15.0,12.0,1.0,-8.0,0.0,0.0,0.0,-8.0,-8.0,-0.5,0.1,0.0,,2003
Jabar Gaffney,23.0,HOU,WR,16.0,11.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.8,0.1,0.0,,2003
Sam Gash,34.0,BUF,FB,16.0,10.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,1.0,,2003
Bryan Gilmore,25.0,ARI,WR,14.0,10.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2003
Marvin Harrison,31.0,IND,WR,15.0,15.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,2.0,"PB,AP-2",2003
Torry Holt,27.0,STL,WR,16.0,15.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,1.0,"PB,AP-1,AP OPoY-6",2003
Damon Huard,30.0,NWE,QB,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,0.5,0.0,,2003
Jarious Jackson,26.0,DEN,QB,1.0,1.0,1.0,9.0,0.0,0.0,100.0,9.0,9.0,9.0,1.0,0.0,,2003
Shawn Jefferson,34.0,DET,WR,7.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.4,0.1,0.0,,2003
Bethel Johnson,24.0,NWE,WR,15.0,5.0,1.0,-12.0,0.0,0.0,0.0,-12.0,-12.0,-0.8,0.1,0.0,,2003
Kevin Kasper,26.0,ARI,WR,7.0,0.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.6,0.1,0.0,,2003
Bill LaFleur,27.0,SFO,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2003
George Layne,25.0,ATL,RB,3.0,0.0,1.0,15.0,0.0,1.0,100.0,15.0,15.0,5.0,0.3,0.0,,2003
Jermaine Lewis,29.0,JAX,WR,2.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,3.0,0.5,0.0,,2003
Michael Lewis,32.0,NOR,WR,13.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.1,2.0,,2003
Nick Luchey,26.0,GNB,FB,11.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.3,0.1,0.0,,2003
Adrian Madise,23.0,DEN,WR,11.0,0.0,1.0,10.0,0.0,1.0,100.0,10.0,10.0,0.9,0.1,1.0,,2003
Chris Massey,24.0,STL,RB,16.0,0.0,1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,,2003
Brad Maynard,29.0,CHI,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,2003
Fred McAfee,35.0,NOR,RB,14.0,0.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.9,0.1,1.0,,2003
Justin McCareins,25.0,TEN,WR,16.0,10.0,1.0,13.0,0.0,1.0,100.0,13.0,13.0,0.8,0.1,2.0,,2003
Sultan McCullough,23.0,WAS,RB,1.0,0.0,1.0,9.0,0.0,0.0,0.0,9.0,9.0,9.0,1.0,0.0,,2003
Brian Moorman,27.0,BUF,P,16.0,0.0,1.0,21.0,0.0,1.0,0.0,21.0,21.0,1.3,0.1,1.0,,2003
Ryan Neufeld,28.0,BUF,TE,16.0,1.0,1.0,14.0,0.0,1.0,100.0,14.0,14.0,0.9,0.1,0.0,,2003
Neil O'Donnell,37.0,TEN,QB,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,,2003
Deltha O'Neal,26.0,DEN,RCB,13.0,6.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,,2003
David Patten,29.0,NWE,WR,6.0,5.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.7,0.2,0.0,,2003
Todd Pinkston,26.0,PHI,WR,16.0,15.0,1.0,-11.0,0.0,0.0,0.0,-11.0,-11.0,-0.7,0.1,1.0,,2003
Jerry Porter,25.0,OAK,WR,10.0,1.0,1.0,10.0,0.0,0.0,100.0,10.0,10.0,1.0,0.1,1.0,,2003
Jon Ritchie,29.0,PHI,FB,16.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,2003
Sage Rosenfels,25.0,MIA,QB,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,0.5,0.0,,2003
Jason Simmons,27.0,HOU,DB,16.0,2.0,1.0,7.0,0.0,1.0,100.0,7.0,7.0,0.4,0.1,0.0,,2003
Hunter Smith,26.0,IND,P,16.0,0.0,1.0,21.0,1.0,1.0,100.0,21.0,21.0,1.3,0.1,0.0,,2003
Jerald Sowell,29.0,NYJ,FB,16.0,16.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.1,0.1,0.0,,2003
Charles Stackhouse,23.0,MIN,FB,14.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,2003
Donte' Stallworth,23.0,NOR,WR,11.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.3,0.1,3.0,,2003
Chad Stanley,27.0,HOU,P,16.0,0.0,1.0,12.0,0.0,1.0,100.0,12.0,12.0,0.8,0.1,0.0,,2003
David Terrell,24.0,CHI,WR,16.0,7.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.3,0.1,1.0,,2003
Amani Toomer,29.0,NYG,WR,16.0,16.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,0.0,,2003
David Tyree,23.0,NYG,WR,16.0,3.0,1.0,-9.0,0.0,0.0,0.0,-9.0,-9.0,-0.6,0.1,0.0,,2003
Troy Walters,27.0,IND,WR,15.0,4.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,0.0,,2003
Kurt Warner,32.0,STL,QB,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5,6.0,,2003
Kelley Washington,24.0,CIN,WR,16.0,3.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,0.0,,2003
Jeff Wilkins,31.0,STL,K,16.0,0.0,1.0,7.0,0.0,1.0,100.0,7.0,7.0,0.4,0.1,0.0,"PB,AP-2",2003
Karl Williams,32.0,TAM,WR,13.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.1,0.0,,2003
Cedrick Wilson,25.0,SFO,WR,16.0,4.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.3,0.1,1.0,,2003
