Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Eno Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,2022
Eno Benjamin,1.0,1.0,9.0,0.0,9.0,9.0,2022
Kenneth Gainwell,29.0,23.0,169.0,0.0,7.3,5.8,2022
Jeff Wilson,37.0,22.0,185.0,1.0,8.4,5.0,2022
Jeff Wilson,13.0,10.0,91.0,0.0,9.1,7.0,2022
Jeff Wilson,24.0,12.0,94.0,1.0,7.8,3.9,2022
James Cook,32.0,21.0,180.0,1.0,8.6,5.6,2022
Dontrell Hilliard,26.0,21.0,177.0,4.0,8.4,6.8,2022
Cordarrelle Patterson,31.0,21.0,122.0,0.0,5.8,3.9,2022
Matt Breida,25.0,20.0,118.0,0.0,5.9,4.7,2022
Jamycal Hasty,26.0,20.0,126.0,1.0,6.3,4.8,2022
Dare Ogunbowale,26.0,20.0,104.0,0.0,5.2,4.0,2022
Miles Sanders,26.0,20.0,78.0,0.0,3.9,3.0,2022
Breece Hall,31.0,19.0,218.0,1.0,11.5,7.0,2022
Kyle Juszczyk,23.0,19.0,200.0,1.0,10.5,8.7,2022
DeeJay Dallas,19.0,17.0,126.0,0.0,7.4,6.6,2022
Kenyan Drake,26.0,17.0,89.0,1.0,5.2,3.4,2022
Clyde Edwards-Helaire,23.0,17.0,151.0,3.0,8.9,6.6,2022
Ezekiel Elliott,23.0,17.0,92.0,0.0,5.4,4.0,2022
Damien Harris,23.0,17.0,97.0,0.0,5.7,4.2,2022
Darrell Henderson,22.0,17.0,102.0,0.0,6.0,4.6,2022
Tyler Allgeier,17.0,16.0,139.0,1.0,8.7,8.2,2022
Travis Homer,18.0,16.0,157.0,1.0,9.8,8.7,2022
Mark Ingram,18.0,16.0,68.0,0.0,4.3,3.8,2022
Javonte Williams,22.0,16.0,76.0,0.0,4.8,3.5,2022
Chase Edmonds,24.0,16.0,157.0,1.0,9.8,6.5,2022
Chase Edmonds,17.0,10.0,96.0,1.0,9.6,5.6,2022
Chase Edmonds,7.0,6.0,61.0,0.0,10.2,8.7,2022
Alec Ingold,23.0,15.0,105.0,1.0,7.0,4.6,2022
Alexander Mattison,18.0,15.0,91.0,1.0,6.1,5.1,2022
Chuba Hubbard,17.0,14.0,171.0,0.0,12.2,10.1,2022
Joshua Kelley,25.0,14.0,101.0,0.0,7.2,4.0,2022
Cam Akers,18.0,13.0,117.0,0.0,9.0,6.5,2022
Zonovan Knight,14.0,13.0,100.0,0.0,7.7,7.1,2022
Isiah Pacheco,14.0,13.0,130.0,0.0,10.0,9.3,2022
Avery Williams,14.0,13.0,61.0,0.0,4.7,4.4,2022
Justice Hill,12.0,12.0,58.0,0.0,4.8,4.8,2022
Justin Jackson,19.0,12.0,101.0,1.0,8.4,5.3,2022
Ty Johnson,24.0,12.0,88.0,0.0,7.3,3.7,2022
Jamaal Williams,16.0,12.0,73.0,0.0,6.1,4.6,2022
Hassan Haskins,12.0,11.0,57.0,0.0,5.2,4.8,2022
Patrick Ricard,13.0,11.0,74.0,0.0,6.7,5.7,2022
James Robinson,14.0,11.0,51.0,2.0,4.6,3.6,2022
James Robinson,11.0,9.0,46.0,1.0,5.1,4.2,2022
James Robinson,3.0,2.0,5.0,1.0,2.5,1.7,2022
Zack Moss,13.0,11.0,39.0,0.0,3.5,3.0,2022
Zack Moss,8.0,7.0,27.0,0.0,3.9,3.4,2022
Zack Moss,5.0,4.0,12.0,0.0,3.0,2.4,2022
Raheem Blackshear,12.0,10.0,93.0,0.0,9.3,7.8,2022
C.J. Ham,12.0,10.0,86.0,0.0,8.6,7.2,2022
Brandon Bolden,9.0,9.0,57.0,1.0,6.3,6.3,2022
Mike Boone,15.0,9.0,96.0,0.0,10.7,6.4,2022
Anthony Firkser,13.0,9.0,100.0,0.0,11.1,7.7,2022
Khalil Herbert,12.0,9.0,57.0,1.0,6.3,4.8,2022
Sony Michel,13.0,9.0,53.0,0.0,5.9,4.1,2022
Craig Reynolds,10.0,9.0,116.0,0.0,12.9,11.6,2022
Brian Robinson Jr.,12.0,9.0,60.0,1.0,6.7,5.0,2022
Kyren Williams,12.0,9.0,76.0,0.0,8.4,6.3,2022
Reggie Gilliam,10.0,8.0,69.0,1.0,8.6,6.9,2022
Marlon Mack,10.0,8.0,99.0,1.0,12.4,9.9,2022
J.K. Dobbins,8.0,7.0,42.0,1.0,6.0,5.3,2022
Chris Myarick,8.0,7.0,65.0,1.0,9.3,8.1,2022
Pierre Strong,7.0,7.0,42.0,0.0,6.0,6.0,2022
Jonathan Williams,10.0,7.0,40.0,0.0,5.7,4.0,2022
Malik Davis,7.0,6.0,63.0,0.0,10.5,9.0,2022
Royce Freeman,8.0,6.0,33.0,0.0,5.5,4.1,2022
Phillip Lindsay,8.0,6.0,19.0,0.0,3.2,2.4,2022
Jordan Wilkins,8.0,6.0,29.0,0.0,4.8,3.6,2022
Gary Brightwell,8.0,5.0,39.0,0.0,7.8,4.9,2022
Malcolm Brown,6.0,5.0,37.0,0.0,7.4,6.2,2022
Corey Clement,7.0,5.0,54.0,0.0,10.8,7.7,2022
D'Onta Foreman,9.0,5.0,26.0,0.0,5.2,2.9,2022
Zander Horvath,8.0,5.0,8.0,2.0,1.6,1.0,2022
Jakob Johnson,6.0,5.0,10.0,0.0,2.0,1.7,2022
Ronnie Rivers,5.0,5.0,29.0,0.0,5.8,5.8,2022
Boston Scott,6.0,5.0,15.0,0.0,3.0,2.5,2022
Derek Watt,5.0,5.0,11.0,1.0,2.2,2.2,2022
Tony Jones,8.0,5.0,30.0,0.0,6.0,3.8,2022
Tony Jones,2.0,2.0,12.0,0.0,6.0,6.0,2022
Tony Jones,6.0,3.0,18.0,0.0,6.0,3.0,2022
Myles Gaskin,6.0,4.0,28.0,0.0,7.0,4.7,2022
Keaontay Ingram,5.0,4.0,21.0,0.0,5.3,4.2,2022
David Johnson,4.0,4.0,47.0,0.0,11.8,11.8,2022
Rashaad Penny,5.0,4.0,16.0,0.0,4.0,3.2,2022
Darrel Williams,8.0,4.0,9.0,0.0,2.3,1.1,2022
Julius Chestnut,3.0,3.0,41.0,0.0,13.7,13.7,2022
Tevin Coleman,3.0,3.0,44.0,1.0,14.7,14.7,2022
Chris Evans,4.0,3.0,38.0,1.0,12.7,9.5,2022
D'Ernest Johnson,3.0,3.0,7.0,0.0,2.3,2.3,2022
Elijah Mitchell,4.0,3.0,7.0,0.0,2.3,1.8,2022
Adam Prentice,3.0,3.0,9.0,0.0,3.0,3.0,2022
Isaiah Spiller,3.0,3.0,13.0,0.0,4.3,4.3,2022
Ke'Shawn Vaughn,4.0,3.0,19.0,0.0,6.3,4.8,2022
Giovani Bernard,2.0,2.0,-1.0,0.0,-0.5,-0.5,2022
Spencer Brown,4.0,2.0,10.0,0.0,5.0,2.5,2022
Michael Burton,3.0,2.0,11.0,0.0,5.5,3.7,2022
Mike Davis,2.0,2.0,4.0,0.0,2.0,2.0,2022
Trestan Ebner,8.0,2.0,8.0,0.0,4.0,1.0,2022
Caleb Huntley,2.0,2.0,3.0,0.0,1.5,1.5,2022
Anthony McFarland Jr.,2.0,2.0,11.0,0.0,5.5,5.5,2022
Kene Nwangwu,2.0,2.0,21.0,0.0,10.5,10.5,2022
Larry Rountree,2.0,2.0,14.0,0.0,7.0,7.0,2022
Benny Snell Jr.,2.0,2.0,17.0,0.0,8.5,8.5,2022
Jonathan Ward,3.0,2.0,7.0,0.0,3.5,2.3,2022
Trayveon Williams,3.0,2.0,30.0,0.0,15.0,10.0,2022
Salvon Ahmed,1.0,1.0,8.0,0.0,8.0,8.0,2022
Tyler Badie,1.0,1.0,24.0,1.0,24.0,24.0,2022
Darrynton Evans,1.0,1.0,33.0,0.0,33.0,33.0,2022
Godwin Igwebuike,1.0,1.0,3.0,0.0,3.0,3.0,2022
Ronald Jones II,1.0,1.0,22.0,0.0,22.0,22.0,2022
Devine Ozigbo,1.0,1.0,3.0,0.0,3.0,3.0,2022
J.J. Taylor,1.0,1.0,8.0,0.0,8.0,8.0,2022
Patrick Taylor,1.0,1.0,17.0,0.0,17.0,17.0,2022
Dwayne Washington,1.0,1.0,7.0,0.0,7.0,7.0,2022
Ty'Son Williams,1.0,1.0,5.0,0.0,5.0,5.0,2022
Khari Blasingame,1.0,0.0,0.0,0.0,0.0,0.0,2022
Ty Chandler,0.0,0.0,0.0,0.0,0.0,0.0,2022
Snoop Conner,0.0,0.0,0.0,0.0,0.0,0.0,2022
Tyrion Davis-Price,2.0,0.0,0.0,0.0,0.0,0.0,2022
Gus Edwards,2.0,0.0,0.0,0.0,0.0,0.0,2022
Jerome Ford,0.0,0.0,0.0,0.0,0.0,0.0,2022
Kevin Harris,0.0,0.0,0.0,0.0,0.0,0.0,2022
Kylin Hill,0.0,0.0,0.0,0.0,0.0,0.0,2022
Jordan Howard,0.0,0.0,0.0,0.0,0.0,0.0,2022
Duke Johnson,0.0,0.0,0.0,0.0,0.0,0.0,2022
Jordan Mason,0.0,0.0,0.0,0.0,0.0,0.0,2022
Jaret Patterson,1.0,0.0,0.0,0.0,0.0,0.0,2022
Trey Sermon,0.0,0.0,0.0,0.0,0.0,0.0,2022
Zamir White,0.0,0.0,0.0,0.0,0.0,0.0,2022
Damien Williams,0.0,0.0,0.0,0.0,0.0,0.0,2022
