Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Vaughn Dunbar,26.0,NOR,RB,8.0,0.0,3.0,9.0,0.0,2.0,66.7,3.0,3.0,1.1,0.4,0.0,,1994
Jason Garrett,28.0,DAL,QB,2.0,1.0,3.0,-2.0,0.0,0.0,0.0,,-0.7,-1.0,1.5,0.0,,1994
Shawn Jefferson,25.0,SDG,WR,16.0,16.0,3.0,40.0,0.0,2.0,100.0,22.0,13.3,2.5,0.2,0.0,,1994
Chuck Levy,22.0,ARI,RB,11.0,0.0,3.0,15.0,0.0,1.0,33.3,22.0,5.0,1.4,0.3,0.0,,1994
Napoleon McCallum,31.0,RAI,RB,1.0,0.0,3.0,5.0,1.0,2.0,66.7,3.0,1.7,5.0,3.0,0.0,,1994
Ernie Mills,26.0,PIT,WR,15.0,6.0,3.0,18.0,0.0,1.0,33.3,17.0,6.0,1.2,0.2,1.0,,1994
Sean Salisbury,31.0,MIN,QB,1.0,1.0,3.0,2.0,0.0,1.0,0.0,5.0,0.7,2.0,3.0,0.0,,1994
Sterling Sharpe,29.0,GNB,WR,16.0,16.0,3.0,15.0,0.0,0.0,33.3,8.0,5.0,0.9,0.2,1.0,PB,1994
Floyd Turner,28.0,IND,WR,16.0,16.0,3.0,-3.0,0.0,0.0,66.7,5.0,-1.0,-0.2,0.2,1.0,,1994
Terrence Warren,25.0,SEA,WR,14.0,0.0,3.0,15.0,0.0,1.0,66.7,11.0,5.0,1.1,0.2,0.0,,1994
Jamal Anderson,22.0,ATL,RB,3.0,0.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.3,0.7,0.0,,1994
Steve Avery,28.0,PIT,RB,14.0,1.0,2.0,4.0,0.0,0.0,0.0,5.0,2.0,0.3,0.1,0.0,,1994
Eric Ball,28.0,CIN,RB,16.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1994
Michael Bates,25.0,SEA,RB,15.0,0.0,2.0,-4.0,0.0,1.0,50.0,7.0,-2.0,-0.3,0.1,3.0,,1994
Don Beebe,30.0,BUF,WR,13.0,11.0,2.0,11.0,0.0,0.0,100.0,6.0,5.5,0.8,0.2,3.0,,1994
Brian Blades,29.0,SEA,WR,16.0,16.0,2.0,32.0,0.0,1.0,50.0,40.0,16.0,2.0,0.1,1.0,,1994
Jeff Campbell,26.0,DEN,WR,16.0,1.0,2.0,6.0,0.0,0.0,0.0,6.0,3.0,0.4,0.1,0.0,,1994
Trent Dilfer,22.0,TAM,QB,5.0,2.0,2.0,27.0,0.0,2.0,100.0,15.0,13.5,5.4,0.4,2.0,,1994
Quinn Early,29.0,NOR,WR,16.0,13.0,2.0,10.0,0.0,1.0,50.0,8.0,5.0,0.6,0.1,0.0,,1994
Keith Elias,22.0,NYG,RB,2.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,,1994
Bert Emanuel,24.0,ATL,WR,16.0,16.0,2.0,4.0,0.0,2.0,100.0,2.0,2.0,0.3,0.1,0.0,,1994
Jeff Feagles,28.0,ARI,P,16.0,0.0,2.0,8.0,0.0,1.0,50.0,12.0,4.0,0.5,0.1,0.0,,1994
Kent Graham,26.0,NYG,QB,13.0,1.0,2.0,11.0,0.0,0.0,0.0,9.0,5.5,0.8,0.2,2.0,,1994
Rudy Harris,23.0,TAM,RB,8.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,1.0,,1994
Jessie Hester,31.0,RAM,WR,16.0,15.0,2.0,28.0,0.0,1.0,100.0,24.0,14.0,1.8,0.1,1.0,,1994
Tyrone Hughes,24.0,NOR,RCB,15.0,5.0,2.0,6.0,0.0,0.0,0.0,7.0,3.0,0.4,0.1,7.0,,1994
Brad Johnson,26.0,MIN,QB,4.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,0.5,0.0,,1994
Arthur Marshall,25.0,NYG,WR,16.0,0.0,2.0,8.0,0.0,0.0,0.0,6.0,4.0,0.5,0.1,1.0,,1994
Tony Martin,29.0,SDG,WR,16.0,1.0,2.0,-9.0,0.0,0.0,0.0,4.0,-4.5,-0.6,0.1,2.0,,1994
Lamar Smith,24.0,SEA,RB,2.0,0.0,2.0,-1.0,0.0,0.0,0.0,,-0.5,-0.5,1.0,0.0,,1994
Dwight Stone,30.0,PIT,WR,15.0,1.0,2.0,7.0,0.0,2.0,100.0,4.0,3.5,0.5,0.1,0.0,,1994
John Taylor,32.0,SFO,WR,15.0,15.0,2.0,-2.0,0.0,0.0,0.0,1.0,-1.0,-0.1,0.1,1.0,,1994
Darrell Thompson,27.0,GNB,RB,8.0,0.0,2.0,-2.0,0.0,0.0,0.0,2.0,-1.0,-0.3,0.3,0.0,,1994
Spencer Tillman,30.0,HOU,RB,16.0,0.0,2.0,12.0,0.0,0.0,0.0,9.0,6.0,0.8,0.1,1.0,,1994
Michael Timpson,27.0,NWE,WR,15.0,14.0,2.0,14.0,0.0,2.0,100.0,10.0,7.0,0.9,0.1,0.0,,1994
Nate Turner,25.0,BUF,TE,13.0,0.0,2.0,4.0,0.0,0.0,50.0,4.0,2.0,0.3,0.2,0.0,,1994
Calvin Williams,27.0,PHI,WR,16.0,14.0,2.0,11.0,0.0,0.0,100.0,6.0,5.5,0.7,0.1,0.0,,1994
Charles Wilson,26.0,TAM,WR,14.0,7.0,2.0,15.0,0.0,1.0,100.0,11.0,7.5,1.1,0.1,0.0,,1994
Harold Alexander,24.0,ATL,P,15.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1994
Flipper Anderson,29.0,RAM,WR,16.0,16.0,1.0,11.0,0.0,1.0,100.0,11.0,11.0,0.7,0.1,0.0,,1994
Gary Anderson,35.0,PIT,K,16.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,1994
Tyji Armstrong,24.0,TAM,TE,16.0,9.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,2.0,,1994
Tommy Barnhardt,31.0,NOR,P,16.0,0.0,1.0,21.0,0.0,1.0,100.0,21.0,21.0,1.3,0.1,0.0,,1994
Bubby Brister,32.0,PHI,QB,7.0,2.0,1.0,7.0,0.0,0.0,0.0,7.0,7.0,1.0,0.1,0.0,,1994
Robert Brooks,24.0,GNB,WR,16.0,16.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,4.0,,1994
Isaac Bruce,22.0,RAM,WR,12.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.1,0.0,,1994
Beno Bryant,23.0,SEA,RB,2.0,0.0,1.0,6.0,0.0,0.0,0.0,6.0,6.0,3.0,0.5,0.0,,1994
Mark Carrier,29.0,CLE,WR,16.0,6.0,1.0,14.0,1.0,1.0,100.0,14.0,14.0,0.9,0.1,1.0,,1994
Ben Coates,25.0,NWE,TE,16.0,16.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,"PB,AP-1",1994
Pat Coleman,27.0,HOU,WR,10.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.2,0.1,0.0,,1994
Russell Copeland,23.0,BUF,WR,15.0,4.0,1.0,-7.0,0.0,0.0,0.0,-7.0,-7.0,-0.5,0.1,0.0,,1994
Ron Dickerson,23.0,KAN,KR,9.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1994
Troy Drayton,24.0,RAM,TE,16.0,16.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,0.0,,1994
Henry Ellard,33.0,WAS,WR,16.0,16.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,1.0,,1994
John Friesz,27.0,WAS,QB,16.0,4.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,0.1,0.1,2.0,,1994
Stan Gelbaugh,32.0,SEA,QB,1.0,0.0,1.0,10.0,0.0,0.0,100.0,10.0,10.0,10.0,1.0,0.0,,1994
Ernest Givins,30.0,HOU,WR,16.0,16.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-5.0,-0.3,0.1,3.0,,1994
Steve Hendrickson,28.0,SDG,LB,16.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,1994
Desmond Howard,24.0,WAS,WR,16.0,15.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.3,0.1,0.0,,1994
James Jones,25.0,CLE,LDT,16.0,5.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1994
Charles Jordan,25.0,GNB,WR,10.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,5.0,0.5,0.1,1.0,,1994
Todd Kinchen,25.0,RAM,WR,13.0,0.0,1.0,44.0,1.0,1.0,100.0,44.0,44.0,3.4,0.1,5.0,,1994
Bernie Kosar,31.0,MIA,QB,2.0,0.0,1.0,17.0,0.0,1.0,100.0,17.0,17.0,8.5,0.5,0.0,,1994
Eric Lynch,24.0,DET,RB,12.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1994
Tommy Maddox,23.0,RAM,QB,5.0,0.0,1.0,1.0,0.0,1.0,100.0,1.0,1.0,0.2,0.2,0.0,,1994
Tim McGee,30.0,CIN,WR,14.0,1.0,1.0,-18.0,0.0,0.0,0.0,-18.0,-18.0,-1.3,0.1,0.0,,1994
Anthony Miller,29.0,DEN,WR,16.0,15.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,1994
Chris Mohr,28.0,BUF,P,16.0,0.0,1.0,-9.0,0.0,0.0,0.0,-9.0,-9.0,-0.6,0.1,0.0,,1994
Rob Moore,26.0,NYJ,WR,16.0,16.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,0.0,PB,1994
Brad Muster,29.0,NOR,RB,7.0,1.0,1.0,3.0,1.0,1.0,100.0,3.0,3.0,0.4,0.1,0.0,,1994
Browning Nagle,26.0,IND,QB,1.0,1.0,1.0,12.0,0.0,1.0,100.0,12.0,12.0,12.0,1.0,2.0,,1994
David Palmer,22.0,MIN,WR,13.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,2.0,,1994
Bryan Reeves,24.0,ARI,WR,14.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,1.0,,1994
Mark Royals,29.0,PIT,P,16.0,0.0,1.0,-13.0,0.0,0.0,0.0,-13.0,-13.0,-0.8,0.1,0.0,,1994
Derek Russell,25.0,DEN,WR,12.0,12.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.5,0.1,0.0,,1994
Terry Samuels,24.0,ARI,TE,16.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,1994
Mike Saxon,32.0,MIN,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1994
Mike Sherrard,31.0,NYG,WR,16.0,14.0,1.0,-10.0,0.0,0.0,0.0,-10.0,-10.0,-0.6,0.1,0.0,,1994
Kevin Smith,25.0,RAI,TE,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.7,0.3,0.0,,1994
Ed Toner,26.0,IND,RB,9.0,0.0,1.0,11.0,0.0,0.0,0.0,11.0,11.0,1.2,0.1,0.0,,1994
Gary Wellman,27.0,HOU,WR,8.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.4,0.1,1.0,,1994
Robert Wilson,25.0,DAL,RB,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.5,0.5,0.0,,1994
Tydus Winans,22.0,WAS,WR,15.0,0.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,0.3,0.1,0.0,,1994
Scott Zolak,27.0,NWE,QB,16.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,0.0,,1994
