Player,Age,Tm,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Fmb,Awards,Year
Ernie Mills,27.0,PIT,WR,16.0,6.0,5.0,39.0,0.0,2.0,80.0,20.0,7.8,2.4,0.3,2.0,,1995
Lorenzo Neal,25.0,NOR,FB,16.0,5.0,5.0,3.0,0.0,2.0,40.0,3.0,0.6,0.2,0.3,2.0,,1995
Brett Perriman,30.0,DET,WR,16.0,16.0,5.0,48.0,0.0,3.0,80.0,16.0,9.6,3.0,0.3,1.0,,1995
Jerry Rice,33.0,SFO,WR,16.0,16.0,5.0,36.0,1.0,3.0,60.0,20.0,7.2,2.3,0.3,3.0,"PB,AP-1,AP MVP-2,AP OPoY-3",1995
Darnay Scott,23.0,CIN,WR,16.0,16.0,5.0,11.0,0.0,0.0,60.0,9.0,2.2,0.7,0.3,0.0,,1995
Tim Tindale,24.0,BUF,FB,16.0,0.0,5.0,16.0,0.0,2.0,80.0,6.0,3.2,1.0,0.3,0.0,,1995
Casey Weldon,26.0,TAM,QB,16.0,0.0,5.0,5.0,1.0,1.0,20.0,6.0,1.0,0.3,0.3,4.0,,1995
Justin Armour,22.0,BUF,WR,15.0,9.0,4.0,-5.0,0.0,0.0,25.0,6.0,-1.3,-0.3,0.3,1.0,,1995
William Bell,24.0,WAS,RB,16.0,0.0,4.0,13.0,0.0,0.0,0.0,5.0,3.3,0.8,0.3,0.0,,1995
Robert Brooks,25.0,GNB,WR,16.0,16.0,4.0,21.0,0.0,2.0,50.0,21.0,5.3,1.3,0.3,0.0,,1995
Courtney Hawkins,26.0,TAM,WR,16.0,3.0,4.0,5.0,0.0,1.0,25.0,11.0,1.3,0.3,0.3,1.0,,1995
Todd Kinchen,26.0,STL,WR,16.0,1.0,4.0,16.0,0.0,2.0,50.0,15.0,4.0,1.0,0.3,8.0,,1995
Bill Musgrave,28.0,DEN,QB,4.0,0.0,4.0,-4.0,0.0,0.0,0.0,,-1.0,-1.0,1.0,1.0,,1995
Tommy Vardell,26.0,CLE,RB,5.0,0.0,4.0,9.0,0.0,1.0,25.0,6.0,2.3,1.8,0.8,0.0,,1995
Scott Zolak,28.0,NWE,QB,16.0,1.0,4.0,19.0,0.0,2.0,50.0,12.0,4.8,1.2,0.3,4.0,,1995
Bill Brooks,31.0,BUF,WR,15.0,10.0,3.0,7.0,0.0,0.0,33.3,9.0,2.3,0.5,0.2,0.0,,1995
Isaac Bruce,23.0,STL,WR,16.0,16.0,3.0,17.0,0.0,1.0,33.3,12.0,5.7,1.1,0.2,2.0,,1995
Mark Carrier,30.0,CAR,WR,16.0,14.0,3.0,-4.0,0.0,0.0,33.3,4.0,-1.3,-0.3,0.2,0.0,,1995
Ty Detmer,28.0,GNB,QB,4.0,0.0,3.0,3.0,0.0,0.0,33.3,5.0,1.0,0.8,0.8,1.0,,1995
Billy Joe Hobert,24.0,OAK,QB,4.0,2.0,3.0,5.0,0.0,0.0,33.3,6.0,1.7,1.3,0.8,0.0,,1995
Rob Johnson,22.0,JAX,QB,1.0,0.0,3.0,17.0,0.0,1.0,100.0,7.0,5.7,17.0,3.0,0.0,,1995
Paul Justin,27.0,IND,QB,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.3,0.3,1.0,1.0,,1995
Fred McCrary,23.0,PHI,FB,13.0,4.0,3.0,1.0,1.0,1.0,33.3,1.0,0.3,0.1,0.2,0.0,,1995
O.J. McDuffie,26.0,MIA,WR,16.0,16.0,3.0,6.0,0.0,0.0,0.0,11.0,2.0,0.4,0.2,4.0,,1995
Hugh Millen,32.0,DEN,QB,3.0,0.0,3.0,8.0,0.0,0.0,33.3,7.0,2.7,2.7,1.0,1.0,,1995
Johnnie Morton,24.0,DET,WR,16.0,13.0,3.0,33.0,0.0,1.0,100.0,18.0,11.0,2.1,0.2,1.0,,1995
Derrick Ned,26.0,NOR,FB,12.0,0.0,3.0,1.0,0.0,1.0,33.3,5.0,0.3,0.1,0.3,1.0,,1995
Cedric Smith,27.0,WAS,FB,6.0,0.0,3.0,13.0,0.0,1.0,66.7,5.0,4.3,2.2,0.5,0.0,,1995
Michael Timpson,28.0,CHI,WR,16.0,1.0,3.0,28.0,1.0,3.0,100.0,16.0,9.3,1.8,0.2,1.0,,1995
Ron Wolfley,33.0,STL,RB,9.0,0.0,3.0,9.0,0.0,3.0,100.0,4.0,3.0,1.0,0.3,0.0,,1995
Eric Ball,29.0,OAK,RB,16.0,0.0,2.0,10.0,0.0,0.0,0.0,10.0,5.0,0.6,0.1,0.0,,1995
Brian Blades,30.0,SEA,WR,16.0,16.0,2.0,4.0,0.0,0.0,50.0,4.0,2.0,0.3,0.1,0.0,,1995
Reggie Brooks,24.0,WAS,RB,1.0,0.0,2.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,2.0,0.0,,1995
Chris Calloway,27.0,NYG,WR,16.0,15.0,2.0,-9.0,0.0,0.0,0.0,-3.0,-4.5,-0.6,0.1,0.0,,1995
Quinn Early,30.0,NOR,WR,16.0,15.0,2.0,-3.0,0.0,0.0,50.0,9.0,-1.5,-0.2,0.1,1.0,,1995
Jeff Feagles,29.0,ARI,P,16.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,2.0,0.3,0.1,1.0,PB,1995
Eric Guliford,26.0,CAR,WR,14.0,9.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,1995
Ronald Humphrey,26.0,IND,RB,11.0,0.0,2.0,6.0,0.0,0.0,0.0,5.0,3.0,0.5,0.2,1.0,,1995
Shawn Jefferson,26.0,SDG,WR,16.0,15.0,2.0,1.0,0.0,1.0,50.0,11.0,0.5,0.1,0.1,0.0,,1995
LeShon Johnson,24.0,GNB,RB,2.0,0.0,2.0,-2.0,0.0,0.0,0.0,,-1.0,-1.0,1.0,0.0,,1995
Anthony Lynn,27.0,SFO,RB,6.0,0.0,2.0,11.0,0.0,0.0,0.0,6.0,5.5,1.8,0.3,0.0,,1995
Sherriden May,22.0,NYJ,RB,5.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,2.5,1.0,0.4,0.0,,1995
Andre Rison,28.0,CLE,WR,16.0,14.0,2.0,0.0,0.0,0.0,50.0,,0.0,0.0,0.1,1.0,,1995
Reggie Rivers,27.0,DEN,RB,16.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,1995
T.J. Rubley,27.0,GNB,QB,1.0,0.0,2.0,6.0,0.0,0.0,0.0,6.0,3.0,6.0,2.0,1.0,,1995
Chris Sanders,23.0,HOU,WR,16.0,11.0,2.0,-19.0,0.0,0.0,0.0,-6.0,-9.5,-1.2,0.1,0.0,,1995
Deion Sanders,28.0,DAL,LCB,9.0,9.0,2.0,9.0,0.0,1.0,50.0,8.0,4.5,1.0,0.2,0.0,,1995
Kevin Turner,26.0,PHI,FB,2.0,2.0,2.0,9.0,0.0,1.0,50.0,12.0,4.5,4.5,1.0,0.0,,1995
Charles Way,23.0,NYG,RB,16.0,4.0,2.0,6.0,0.0,0.0,50.0,6.0,3.0,0.4,0.1,0.0,,1995
Derrick Witherspoon,24.0,PHI,RB,15.0,0.0,2.0,7.0,0.0,0.0,0.0,5.0,3.5,0.5,0.1,0.0,,1995
Derrick Alexander,24.0,CLE,WR,14.0,2.0,1.0,29.0,0.0,1.0,100.0,29.0,29.0,2.1,0.1,3.0,,1995
Steve Avery,29.0,PIT,RB,11.0,2.0,1.0,3.0,0.0,1.0,100.0,3.0,3.0,0.3,0.1,0.0,,1995
Aaron Bailey,24.0,IND,WR,15.0,3.0,1.0,34.0,0.0,1.0,100.0,34.0,34.0,2.3,0.1,0.0,,1995
Dave Barr,23.0,STL,QB,2.0,0.0,1.0,5.0,0.0,1.0,100.0,5.0,5.0,2.5,0.5,0.0,,1995
Mike Buck,28.0,ARI,QB,4.0,0.0,1.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.3,1.0,,1995
Jason Burns,23.0,CIN,RB,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,1995
Cris Carter,30.0,MIN,WR,16.0,16.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,"PB,AP-2",1995
Stoney Case,23.0,ARI,QB,2.0,0.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,2.0,0.5,0.0,,1995
Wayne Chrebet,22.0,NYJ,WR,16.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,1995
Russell Copeland,24.0,BUF,WR,16.0,15.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,1.0,,1995
Zack Crockett,23.0,IND,FB,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1995
Lake Dawson,23.0,KAN,WR,16.0,9.0,1.0,-9.0,0.0,0.0,0.0,-9.0,-9.0,-0.6,0.1,0.0,,1995
David Dunn,23.0,CIN,WR,16.0,0.0,1.0,-13.0,0.0,0.0,0.0,-13.0,-13.0,-0.8,0.1,2.0,,1995
Bert Emanuel,25.0,ATL,WR,16.0,16.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,2.0,,1995
Jim Flanigan,24.0,CHI,LDT,16.0,12.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1995
Glenn Foley,25.0,NYJ,QB,1.0,0.0,1.0,9.0,0.0,1.0,100.0,9.0,9.0,9.0,1.0,0.0,,1995
Jason Garrett,29.0,DAL,QB,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,,1995
Travis Hannah,25.0,HOU,WR,16.0,0.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,0.0,,1995
Andre Hastings,25.0,PIT,WR,16.0,0.0,1.0,14.0,0.0,1.0,100.0,14.0,14.0,0.9,0.1,1.0,,1995
Jeff Hill,23.0,CIN,WR,16.0,0.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,0.0,,1995
Mike Horan,36.0,NYG,P,16.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.1,1.0,,1995
Desmond Howard,25.0,JAX,WR,13.0,6.0,1.0,8.0,0.0,0.0,100.0,8.0,8.0,0.6,0.1,0.0,,1995
Danan Hughes,25.0,KAN,WR,16.0,0.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.3,0.1,0.0,,1995
Tom Hutton,23.0,PHI,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,1995
Mark Ingram,30.0,GNB,WR,16.0,9.0,1.0,-3.0,0.0,0.0,0.0,-3.0,-3.0,-0.2,0.1,1.0,,1995
Qadry Ismail,25.0,MIN,WR,16.0,1.0,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.4,0.1,3.0,,1995
Charles Johnson,23.0,PIT,WR,15.0,10.0,1.0,-10.0,0.0,0.0,0.0,-10.0,-10.0,-0.7,0.1,0.0,,1995
Lee Johnson,34.0,CIN,P,16.0,0.0,1.0,-16.0,0.0,0.0,0.0,-16.0,-16.0,-1.0,0.1,1.0,,1995
Tracy Johnson,29.0,SEA,RB,15.0,4.0,1.0,2.0,1.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,,1995
David Lang,27.0,DAL,RB,16.0,0.0,1.0,7.0,0.0,0.0,0.0,7.0,7.0,0.4,0.1,0.0,,1995
Kwamie Lassiter,26.0,ARI,DB,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.0,,1995
Kevin Lee,24.0,NWE,WR,7.0,2.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.6,0.1,0.0,,1995
Keith Lyle,23.0,STL,FS,16.0,16.0,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.3,0.1,0.0,,1995
Tommy Maddox,24.0,NYG,QB,16.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.3,0.1,1.0,,1995
Arthur Marshall,26.0,NYG,WR,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,,1995
Ed McCaffrey,27.0,DEN,WR,16.0,5.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,1.0,,1995
Anthony Miller,30.0,DEN,WR,14.0,14.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.4,0.1,1.0,PB,1995
Jim Miller,24.0,PIT,QB,3.0,0.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.7,0.3,1.0,,1995
Dave Moore,26.0,TAM,TE,16.0,8.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,0.3,0.1,0.0,,1995
Carl Pickens,25.0,CIN,WR,16.0,16.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,1.0,"PB,AP-2",1995
Aaron Pierce,26.0,NYG,TE,16.0,11.0,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.4,0.1,0.0,,1995
Kenyon Rasheed,25.0,NYJ,FB,3.0,0.0,1.0,3.0,0.0,0.0,100.0,3.0,3.0,1.0,0.3,0.0,,1995
Frank Reich,34.0,CAR,QB,3.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.3,3.0,,1995
Reggie Roby,34.0,TAM,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1995
Mark Royals,30.0,DET,P,16.0,0.0,1.0,-7.0,0.0,1.0,0.0,-7.0,-7.0,-0.4,0.1,0.0,,1995
Frank Sanders,22.0,ARI,WR,16.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,1995
James Saxon,29.0,PHI,FB,9.0,3.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1995
Cory Schlesinger,23.0,DET,FB,16.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,1995
Dwight Stone,31.0,CAR,WR,16.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.2,0.1,0.0,,1995
Dan Stryzinski,30.0,ATL,P,16.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,1995
Yancey Thigpen,26.0,PIT,WR,16.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,1.0,PB,1995
Lamar Thomas,25.0,TAM,WR,11.0,0.0,1.0,5.0,0.0,0.0,100.0,5.0,5.0,0.5,0.1,0.0,,1995
Tom Tupa,29.0,CLE,QB,16.0,0.0,1.0,9.0,0.0,0.0,0.0,9.0,9.0,0.6,0.1,0.0,,1995
Calvin Williams,28.0,PHI,WR,16.0,15.0,1.0,-2.0,0.0,0.0,0.0,-2.0,-2.0,-0.1,0.1,2.0,,1995
Robert Wilson,26.0,MIA,RB,16.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,5.0,0.3,0.1,0.0,,1995
Alexander Wright,28.0,STL,WR,8.0,6.0,1.0,17.0,0.0,1.0,100.0,17.0,17.0,2.1,0.1,0.0,,1995
Toby Wright,25.0,STL,SS,16.0,16.0,1.0,9.0,0.0,1.0,100.0,9.0,9.0,0.6,0.1,0.0,,1995
Frank Wycheck,24.0,HOU,TE,16.0,10.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,0.1,0.1,0.0,,1995
