Player,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Year,Rec_Tgt,Rec_Y/Tgt
Shonn Greene,16.0,120.0,0.0,7.5,2010,24.0,5.0
LaRod Stephens-Howling,16.0,111.0,0.0,6.9,2010,23.0,4.8
Brian Westbrook,16.0,150.0,1.0,9.4,2010,24.0,6.3
Ahmard Hall,15.0,100.0,0.0,6.7,2010,20.0,5.0
John Kuhn,15.0,97.0,2.0,6.5,2010,18.0,5.4
Thomas Jones,14.0,122.0,0.0,8.7,2010,20.0,6.1
Willis McGahee,14.0,55.0,1.0,3.9,2010,17.0,3.2
Ovie Mughelli,13.0,126.0,1.0,9.7,2010,18.0,7.0
BenJarvus Green-Ellis,12.0,85.0,0.0,7.1,2010,16.0,5.3
Lousaka Polite,12.0,61.0,0.0,5.1,2010,17.0,3.6
Tyrell Sutton,12.0,70.0,0.0,5.8,2010,12.0,5.8
Michael Turner,12.0,85.0,0.0,7.1,2010,20.0,4.3
Jerome Harrison,12.0,85.0,0.0,7.1,2010,13.0,6.5
Jerome Harrison,4.0,42.0,0.0,10.5,2010,4.0,10.5
Jerome Harrison,8.0,43.0,0.0,5.4,2010,9.0,4.8
Marion Barber III,11.0,49.0,0.0,4.5,2010,16.0,3.1
Greg Jones,11.0,47.0,0.0,4.3,2010,11.0,4.3
Bernard Scott,11.0,60.0,0.0,5.5,2010,13.0,4.6
Kevin Smith,11.0,123.0,0.0,11.2,2010,16.0,7.7
DeAngelo Williams,11.0,61.0,0.0,5.5,2010,13.0,4.7
Tim Castille,10.0,43.0,0.0,4.3,2010,12.0,3.6
Kenneth Darby,10.0,61.0,1.0,6.1,2010,13.0,4.7
Javarris James,9.0,63.0,0.0,7.0,2010,11.0,5.7
Isaac Redman,9.0,72.0,2.0,8.0,2010,10.0,7.2
Leon Washington,9.0,79.0,0.0,8.8,2010,13.0,6.1
Aaron Brown,8.0,45.0,0.0,5.6,2010,13.0,3.5
Patrick Cobbs,8.0,91.0,2.0,11.4,2010,18.0,5.1
Jerome Felton,8.0,54.0,0.0,6.8,2010,15.0,3.6
Vonta Leach,8.0,91.0,0.0,11.4,2010,15.0,6.1
Michael Robinson,8.0,37.0,0.0,4.6,2010,13.0,2.8
Jonathan Stewart,8.0,103.0,1.0,12.9,2010,14.0,7.4
Jason Wright,8.0,42.0,0.0,5.3,2010,16.0,2.6
Heath Evans,7.0,41.0,1.0,5.9,2010,11.0,3.7
Chris Gronkowski,7.0,35.0,1.0,5.0,2010,14.0,2.5
Brandon Jacobs,7.0,59.0,0.0,8.4,2010,13.0,4.5
Sammy Morris,7.0,77.0,0.0,11.0,2010,12.0,6.4
Javon Ringer,7.0,44.0,0.0,6.3,2010,8.0,5.5
Derrick Ward,7.0,61.0,0.0,8.7,2010,11.0,5.5
Danny Ware,7.0,67.0,0.0,9.6,2010,9.0,7.4
Mike Bell,7.0,67.0,0.0,9.6,2010,10.0,6.7
Mike Bell,1.0,5.0,0.0,5.0,2010,3.0,1.7
Mike Bell,6.0,62.0,0.0,10.3,2010,7.0,8.9
Kevin Faulk,6.0,62.0,0.0,10.3,2010,10.0,6.2
Mike Hart,6.0,25.0,0.0,4.2,2010,6.0,4.2
Naufahu Tahi,6.0,39.0,1.0,6.5,2010,6.0,6.5
LeGarrette Blount,5.0,14.0,0.0,2.8,2010,7.0,2.0
Lorenzo Booker,5.0,32.0,0.0,6.4,2010,6.0,5.3
Anthony Dixon,5.0,11.0,0.0,2.2,2010,5.0,2.2
Tony Fiammetta,5.0,34.0,0.0,6.8,2010,10.0,3.4
Mike Karney,5.0,14.0,0.0,2.8,2010,5.0,2.8
Spencer Larsen,5.0,51.0,1.0,10.2,2010,5.0,10.2
Clinton Portis,5.0,55.0,0.0,11.0,2010,9.0,6.1
Tony Richardson,5.0,31.0,0.0,6.2,2010,5.0,6.2
Beanie Wells,5.0,74.0,0.0,14.8,2010,8.0,9.3
Mike Cox,4.0,27.0,0.0,6.8,2010,4.0,6.8
James Davis,4.0,45.0,0.0,11.3,2010,5.0,9.0
James Davis,0.0,0.0,0.0,0.0,2010,0.0,0.0
James Davis,4.0,45.0,0.0,11.3,2010,5.0,9.0
Laurence Maroney,4.0,50.0,0.0,12.5,2010,7.0,7.1
Corey McIntyre,4.0,32.0,0.0,8.0,2010,8.0,4.0
Moran Norris,4.0,20.0,0.0,5.0,2010,9.0,2.2
Lawrence Vickers,4.0,15.0,0.0,3.8,2010,9.0,1.7
Lance Ball,3.0,16.0,0.0,5.3,2010,6.0,2.7
Gartrell Johnson,3.0,6.0,0.0,2.0,2010,5.0,1.2
Quinn Johnson,3.0,26.0,0.0,8.7,2010,4.0,6.5
Deji Karim,3.0,10.0,0.0,3.3,2010,7.0,1.4
Joe McKnight,3.0,20.0,0.0,6.7,2010,4.0,5.0
Dimitri Nance,3.0,30.0,0.0,10.0,2010,4.0,7.5
Steve Slaton,3.0,11.0,0.0,3.7,2010,4.0,2.8
Michael Bennett,2.0,9.0,0.0,4.5,2010,2.0,4.5
John Conner,2.0,9.0,0.0,4.5,2010,4.0,2.3
Quinton Ganther,2.0,9.0,0.0,4.5,2010,3.0,3.0
Quinton Ganther,0.0,0.0,0.0,0.0,2010,1.0,0.0
Quinton Ganther,2.0,9.0,0.0,4.5,2010,2.0,4.5
Madison Hedgecock,2.0,8.0,0.0,4.0,2010,2.0,4.0
Reagan Maui'a,2.0,20.0,0.0,10.0,2010,6.0,3.3
Garrett Mills,2.0,19.0,0.0,9.5,2010,3.0,6.3
James Starks,2.0,15.0,0.0,7.5,2010,4.0,3.8
Fred Taylor,2.0,6.0,0.0,3.0,2010,3.0,2.0
Keith Toston,2.0,29.0,0.0,14.5,2010,2.0,14.5
Albert Young,2.0,11.0,0.0,5.5,2010,2.0,5.5
Jackie Battle,1.0,9.0,0.0,9.0,2010,3.0,3.0
Brock Bolen,1.0,15.0,0.0,15.0,2010,3.0,5.0
Eldra Buckley,1.0,10.0,0.0,10.0,2010,2.0,5.0
Rock Cartwright,1.0,10.0,0.0,10.0,2010,3.0,3.3
Korey Hall,1.0,9.0,0.0,9.0,2010,1.0,9.0
Lex Hilliard,1.0,3.0,0.0,3.0,2010,2.0,1.5
Kareem Huggins,1.0,7.0,0.0,7.0,2010,2.0,3.5
Chris Ivory,1.0,17.0,0.0,17.0,2010,1.0,17.0
Kregg Lumpkin,1.0,12.0,0.0,12.0,2010,1.0,12.0
Jerious Norwood,1.0,9.0,0.0,9.0,2010,3.0,3.0
Cedric Peerman,1.0,11.0,0.0,11.0,2010,3.0,3.7
Chris Pressley,1.0,6.0,0.0,6.0,2010,1.0,6.0
Dominic Rhodes,1.0,4.0,0.0,4.0,2010,4.0,1.0
Curtis Brinkley,0.0,0.0,0.0,0.0,2010,0.0,0.0
Andre Brown,0.0,0.0,0.0,0.0,2010,0.0,0.0
Jehuu Caulcrick,0.0,0.0,0.0,0.0,2010,0.0,0.0
Thomas Clayton,0.0,0.0,0.0,0.0,2010,0.0,0.0
Thomas Clayton,0.0,0.0,0.0,0.0,2010,0.0,0.0
Thomas Clayton,0.0,0.0,0.0,0.0,2010,0.0,0.0
Jonathan Dwyer,0.0,0.0,0.0,0.0,2010,0.0,0.0
Ryan Grant,0.0,0.0,0.0,0.0,2010,0.0,0.0
Jerome Johnson,0.0,0.0,0.0,0.0,2010,1.0,0.0
Larry Johnson,0.0,0.0,0.0,0.0,2010,0.0,0.0
Stefan Logan,0.0,0.0,0.0,0.0,2010,1.0,0.0
Devin Moore,0.0,0.0,0.0,0.0,2010,0.0,0.0
Antone Smith,0.0,0.0,0.0,0.0,2010,1.0,0.0
Josh Vaughan,0.0,0.0,0.0,0.0,2010,0.0,0.0
Leonard Weaver,0.0,0.0,0.0,0.0,2010,0.0,0.0
Garrett Wolfe,0.0,0.0,0.0,0.0,2010,0.0,0.0
Darren Sproles,86.0,710.0,7.0,8.3,2011,111.0,6.4
Ray Rice,76.0,704.0,3.0,9.3,2011,104.0,6.8
Chris Johnson,57.0,418.0,0.0,7.3,2011,79.0,5.3
Mike Tolbert,54.0,433.0,2.0,8.0,2011,79.0,5.5
Arian Foster,53.0,617.0,2.0,11.6,2011,72.0,8.6
Matt Forte,52.0,490.0,1.0,9.4,2011,76.0,6.4
Ryan Mathews,50.0,455.0,0.0,9.1,2011,59.0,7.7
Pierre Thomas,50.0,425.0,1.0,8.5,2011,59.0,7.2
Roy Helu,49.0,379.0,1.0,7.7,2011,59.0,6.4
LeSean McCoy,48.0,315.0,3.0,6.6,2011,69.0,4.6
Jonathan Stewart,47.0,413.0,1.0,8.8,2011,61.0,6.8
Reggie Bush,43.0,296.0,1.0,6.9,2011,52.0,5.7
Maurice Jones-Drew,43.0,374.0,3.0,8.7,2011,64.0,5.8
Steven Jackson,42.0,333.0,1.0,7.9,2011,58.0,5.7
LaDainian Tomlinson,42.0,449.0,2.0,10.7,2011,61.0,7.4
Kregg Lumpkin,41.0,291.0,0.0,7.1,2011,53.0,5.5
Fred Jackson,39.0,442.0,0.0,11.3,2011,50.0,8.8
C.J. Spiller,39.0,269.0,2.0,6.9,2011,54.0,5.0
Michael Bush,37.0,418.0,1.0,11.3,2011,47.0,8.9
Ahmad Bradshaw,34.0,267.0,2.0,7.9,2011,44.0,6.1
Felix Jones,33.0,221.0,0.0,6.7,2011,45.0,4.9
Shonn Greene,30.0,211.0,0.0,7.0,2011,41.0,5.1
James Starks,29.0,216.0,0.0,7.4,2011,37.0,5.8
Lance Kendricks,28.0,352.0,0.0,12.6,2011,58.0,6.1
Marshawn Lynch,28.0,212.0,1.0,7.6,2011,41.0,5.2
Javon Ringer,28.0,187.0,0.0,6.7,2011,36.0,5.2
Jahvid Best,27.0,287.0,1.0,10.6,2011,40.0,7.2
Marcel Reece,27.0,301.0,2.0,11.1,2011,36.0,8.4
Danny Ware,27.0,170.0,0.0,6.3,2011,37.0,4.6
Earnest Graham,26.0,163.0,0.0,6.3,2011,31.0,5.3
Maurice Morris,26.0,230.0,1.0,8.8,2011,35.0,6.6
DeMarco Murray,26.0,183.0,0.0,7.0,2011,35.0,5.2
Jason Snelling,26.0,179.0,1.0,6.9,2011,32.0,5.6
Justin Forsett,23.0,128.0,0.0,5.6,2011,34.0,3.8
Toby Gerhart,23.0,190.0,3.0,8.3,2011,28.0,6.8
Chris Ogbonnaya,23.0,165.0,0.0,7.2,2011,31.0,5.3
Chris Ogbonnaya,0.0,0.0,0.0,0.0,2011,0.0,0.0
Chris Ogbonnaya,23.0,165.0,0.0,7.2,2011,31.0,5.3
Peyton Hillis,22.0,130.0,0.0,5.9,2011,34.0,3.8
Brian Leonard,22.0,210.0,0.0,9.5,2011,31.0,6.8
Kevin Smith,22.0,179.0,3.0,8.1,2011,28.0,6.4
Jacquizz Rodgers,21.0,188.0,1.0,9.0,2011,27.0,7.0
Kahlil Bell,19.0,133.0,1.0,7.0,2011,23.0,5.8
Ryan Grant,19.0,268.0,1.0,14.1,2011,24.0,11.2
Darren McFadden,19.0,154.0,1.0,8.1,2011,23.0,6.7
Delanie Walker,19.0,198.0,3.0,10.4,2011,35.0,5.7
Tashard Choice,19.0,124.0,0.0,6.5,2011,30.0,4.1
Tashard Choice,11.0,71.0,0.0,6.5,2011,14.0,5.1
Tashard Choice,1.0,2.0,0.0,2.0,2011,1.0,2.0
Tashard Choice,7.0,51.0,0.0,7.3,2011,15.0,3.4
James Casey,18.0,260.0,1.0,14.4,2011,24.0,10.8
Rashard Mendenhall,18.0,154.0,0.0,8.6,2011,28.0,5.5
Adrian Peterson,18.0,139.0,1.0,7.7,2011,24.0,5.8
Isaac Redman,18.0,78.0,0.0,4.3,2011,22.0,3.5
Danny Woodhead,18.0,157.0,0.0,8.7,2011,31.0,5.1
Frank Gore,17.0,114.0,0.0,6.7,2011,31.0,3.7
Michael Turner,17.0,168.0,0.0,9.9,2011,26.0,6.5
Lance Ball,16.0,148.0,1.0,9.3,2011,32.0,4.6
Donald Brown,16.0,86.0,0.0,5.4,2011,19.0,4.5
Charles Clay,16.0,233.0,3.0,14.6,2011,25.0,9.3
Kendall Hunter,16.0,195.0,0.0,12.2,2011,26.0,7.5
DeAngelo Williams,16.0,135.0,0.0,8.4,2011,25.0,5.4
Joseph Addai,15.0,93.0,0.0,6.2,2011,22.0,4.2
Cedric Benson,15.0,82.0,0.0,5.5,2011,22.0,3.7
LeGarrette Blount,15.0,148.0,0.0,9.9,2011,25.0,5.9
Brandon Jacobs,15.0,128.0,1.0,8.5,2011,23.0,5.6
John Kuhn,15.0,77.0,2.0,5.1,2011,18.0,4.3
Vonta Leach,15.0,69.0,0.0,4.6,2011,27.0,2.6
Darrel Young,15.0,146.0,0.0,9.7,2011,19.0,7.7
Montario Hardesty,14.0,122.0,0.0,8.7,2011,21.0,5.8
Deji Karim,14.0,120.0,0.0,8.6,2011,19.0,6.3
Le'Ron McClain,14.0,82.0,1.0,5.9,2011,22.0,3.7
Chester Taylor,14.0,91.0,0.0,6.5,2011,24.0,3.8
Cadillac Williams,14.0,93.0,0.0,6.6,2011,23.0,4.0
Joe McKnight,13.0,139.0,0.0,10.7,2011,18.0,7.7
Bernard Scott,13.0,38.0,0.0,2.9,2011,17.0,2.2
LaRod Stephens-Howling,13.0,234.0,2.0,18.0,2011,17.0,13.8
Ben Tate,13.0,98.0,0.0,7.5,2011,19.0,5.2
Ricky Williams,13.0,83.0,0.0,6.4,2011,20.0,4.2
Jacob Hester,12.0,48.0,1.0,4.0,2011,18.0,2.7
Henry Hynoski,12.0,83.0,0.0,6.9,2011,16.0,5.2
Willis McGahee,12.0,51.0,1.0,4.3,2011,20.0,2.6
Luke Stocker,12.0,92.0,0.0,7.7,2011,17.0,5.4
Daniel Thomas,12.0,72.0,1.0,6.0,2011,16.0,4.5
Jed Collins,11.0,50.0,2.0,4.5,2011,14.0,3.6
Mark Ingram,11.0,46.0,0.0,4.2,2011,13.0,3.5
Bruce Miller,11.0,83.0,1.0,7.5,2011,15.0,5.5
Mewelde Moore,11.0,104.0,1.0,9.5,2011,14.0,7.4
Knowshon Moreno,11.0,101.0,1.0,9.2,2011,15.0,6.7
Tim Hightower,10.0,78.0,1.0,7.8,2011,15.0,5.2
Mossis Madu,10.0,72.0,0.0,7.2,2011,12.0,6.0
Brandon Saine,10.0,69.0,0.0,6.9,2011,12.0,5.8
Leon Washington,10.0,48.0,0.0,4.8,2011,14.0,3.4
Beanie Wells,10.0,52.0,0.0,5.2,2011,16.0,3.3
Jackie Battle,9.0,68.0,0.0,7.6,2011,13.0,5.2
BenJarvus Green-Ellis,9.0,159.0,0.0,17.7,2011,13.0,12.2
Ahmard Hall,9.0,46.0,0.0,5.1,2011,14.0,3.3
Spencer Larsen,9.0,76.0,0.0,8.4,2011,9.0,8.4
Michael Robinson,9.0,74.0,1.0,8.2,2011,14.0,5.3
Evan Royster,9.0,68.0,0.0,7.6,2011,14.0,4.9
Lorenzo Booker,8.0,82.0,0.0,10.3,2011,14.0,5.9
Tyler Clutts,8.0,48.0,0.0,6.0,2011,10.0,4.8
Anthony Sherman,8.0,72.0,0.0,9.0,2011,9.0,8.0
Keiland Williams,8.0,62.0,0.0,7.8,2011,8.0,7.8
Curtis Brinkley,7.0,41.0,0.0,5.9,2011,9.0,4.6
Kevin Faulk,7.0,34.0,0.0,4.9,2011,9.0,3.8
Jeremiah Johnson,7.0,62.0,0.0,8.9,2011,9.0,6.9
Erik Lorig,6.0,53.0,0.0,8.8,2011,9.0,5.9
Ryan Torain,6.0,23.0,0.0,3.8,2011,9.0,2.6
Marion Barber III,5.0,50.0,0.0,10.0,2011,9.0,5.6
Delone Carter,5.0,18.0,0.0,3.6,2011,8.0,2.3
Jamaal Charles,5.0,9.0,1.0,1.8,2011,6.0,1.5
Lex Hilliard,5.0,49.0,0.0,9.8,2011,7.0,7.0
Thomas Jones,5.0,43.0,0.0,8.6,2011,7.0,6.1
Owen Marecic,5.0,31.0,0.0,6.2,2011,7.0,4.4
Sammy Morris,5.0,13.0,0.0,2.6,2011,7.0,1.9
Rock Cartwright,4.0,24.0,0.0,6.0,2011,6.0,4.0
Jamie Harper,4.0,32.0,0.0,8.0,2011,6.0,5.3
Greg Jones,4.0,19.0,0.0,4.8,2011,9.0,2.1
Ovie Mughelli,4.0,25.0,2.0,6.3,2011,8.0,3.1
Lawrence Vickers,4.0,29.0,0.0,7.3,2011,8.0,3.6
Jerome Felton,4.0,40.0,0.0,10.0,2011,7.0,5.7
Jerome Felton,2.0,24.0,0.0,12.0,2011,5.0,4.8
Jerome Felton,2.0,16.0,0.0,8.0,2011,2.0,8.0
Tony Fiammetta,3.0,39.0,0.0,13.0,2011,5.0,7.8
Quinn Johnson,3.0,30.0,0.0,10.0,2011,3.0,10.0
Chris Pressley,3.0,19.0,0.0,6.3,2011,5.0,3.8
Stevan Ridley,3.0,13.0,0.0,4.3,2011,5.0,2.6
Owen Schmitt,3.0,32.0,0.0,10.7,2011,7.0,4.6
Alfonso Smith,3.0,21.0,0.0,7.0,2011,5.0,4.2
Manase Tonga,3.0,18.0,0.0,6.0,2011,4.0,4.5
Steve Slaton,3.0,3.0,0.0,1.0,2011,4.0,0.8
Steve Slaton,1.0,6.0,0.0,6.0,2011,2.0,3.0
Steve Slaton,2.0,-3.0,0.0,-1.5,2011,2.0,-1.5
Brock Bolen,2.0,6.0,0.0,3.0,2011,5.0,1.2
John Conner,2.0,9.0,0.0,4.5,2011,5.0,1.8
Mike Cox,2.0,8.0,0.0,4.0,2011,3.0,2.7
Taiwan Jones,2.0,25.0,0.0,12.5,2011,3.0,8.3
Montell Owens,2.0,2.0,0.0,1.0,2011,3.0,0.7
Da'Rel Scott,2.0,13.0,0.0,6.5,2011,2.0,6.5
Phillip Tanner,2.0,19.0,0.0,9.5,2011,2.0,9.5
Chauncey Washington,2.0,13.0,0.0,6.5,2011,3.0,4.3
Aaron Brown,1.0,9.0,0.0,9.0,2011,1.0,9.0
Shaun Chapas,1.0,9.0,0.0,9.0,2011,1.0,9.0
Thomas Clayton,1.0,3.0,0.0,3.0,2011,1.0,3.0
Anthony Dixon,1.0,6.0,0.0,6.0,2011,1.0,6.0
Jonathan Dwyer,1.0,6.0,0.0,6.0,2011,1.0,6.0
Mike Goodson,1.0,4.0,0.0,4.0,2011,3.0,1.3
Alex Green,1.0,6.0,0.0,6.0,2011,1.0,6.0
DuJuan Harris,1.0,4.0,0.0,4.0,2011,2.0,2.0
Jerome Harrison,1.0,3.0,0.0,3.0,2011,2.0,1.5
Dion Lewis,1.0,-3.0,0.0,-3.0,2011,1.0,-3.0
Stefan Logan,1.0,19.0,0.0,19.0,2011,1.0,19.0
Ryan Mahaffey,1.0,5.0,0.0,5.0,2011,1.0,5.0
Reagan Maui'a,1.0,12.0,0.0,12.0,2011,1.0,12.0
Corey McIntyre,1.0,4.0,0.0,4.0,2011,1.0,4.0
Bilal Powell,1.0,7.0,0.0,7.0,2011,1.0,7.0
Mike Sellers,1.0,15.0,0.0,15.0,2011,2.0,7.5
Johnny White,1.0,-3.0,0.0,-3.0,2011,4.0,-0.8
Eddie Williams,1.0,17.0,0.0,17.0,2011,1.0,17.0
Anthony Allen,0.0,0.0,0.0,0.0,2011,0.0,0.0
Armando Allen,0.0,0.0,0.0,0.0,2011,1.0,0.0
Allen Bradford,0.0,0.0,0.0,0.0,2011,0.0,0.0
Ronnie Brown,0.0,0.0,0.0,0.0,2011,2.0,0.0
John Clay,0.0,0.0,0.0,0.0,2011,0.0,0.0
Chris Ivory,0.0,0.0,0.0,0.0,2011,1.0,0.0
Larry Johnson,0.0,0.0,0.0,0.0,2011,0.0,0.0
Jerious Norwood,0.0,0.0,0.0,0.0,2011,1.0,0.0
Cedric Peerman,0.0,0.0,0.0,0.0,2011,1.0,0.0
Quinn Porter,0.0,0.0,0.0,0.0,2011,1.0,0.0
Armond Smith,0.0,0.0,0.0,0.0,2011,1.0,0.0
Josh Vaughan,0.0,0.0,0.0,0.0,2011,0.0,0.0
Shane Vereen,0.0,0.0,0.0,0.0,2011,0.0,0.0
Derrick Ward,0.0,0.0,0.0,0.0,2011,1.0,0.0
Darren Sproles,75.0,667.0,7.0,8.9,2012,104.0,6.4
Ray Rice,61.0,478.0,1.0,7.8,2012,83.0,5.8
LeSean McCoy,54.0,373.0,3.0,6.9,2012,67.0,5.6
Jacquizz Rodgers,53.0,402.0,1.0,7.6,2012,59.0,6.8
Joique Bell,52.0,485.0,0.0,9.3,2012,68.0,7.1
Dexter McCluster,52.0,452.0,1.0,8.7,2012,77.0,5.9
Marcel Reece,52.0,496.0,1.0,9.5,2012,73.0,6.8
Trent Richardson,51.0,367.0,1.0,7.2,2012,70.0,5.2
Ronnie Brown,49.0,371.0,0.0,7.6,2012,59.0,6.3
Doug Martin,49.0,472.0,1.0,9.6,2012,70.0,6.7
Matt Forte,44.0,340.0,1.0,7.7,2012,59.0,5.8
C.J. Spiller,43.0,459.0,2.0,10.7,2012,57.0,8.1
Darren McFadden,42.0,258.0,1.0,6.1,2012,63.0,4.1
Arian Foster,40.0,217.0,2.0,5.4,2012,58.0,3.7
Adrian Peterson,40.0,217.0,1.0,5.4,2012,51.0,4.3
Danny Woodhead,40.0,446.0,3.0,11.2,2012,55.0,8.1
Ryan Mathews,39.0,252.0,0.0,6.5,2012,56.0,4.5
Pierre Thomas,39.0,354.0,1.0,9.1,2012,53.0,6.7
Steven Jackson,38.0,321.0,0.0,8.4,2012,53.0,6.1
Chris Johnson,36.0,232.0,0.0,6.4,2012,49.0,4.7
Reggie Bush,35.0,292.0,2.0,8.3,2012,52.0,5.6
Jamaal Charles,35.0,236.0,1.0,6.7,2012,49.0,4.8
DeMarco Murray,35.0,251.0,0.0,7.2,2012,42.0,6.0
James Casey,34.0,330.0,3.0,9.7,2012,45.0,7.3
Fred Jackson,34.0,217.0,1.0,6.4,2012,42.0,5.2
Mikel Leshoure,34.0,214.0,0.0,6.3,2012,49.0,4.4
Jason Snelling,31.0,203.0,1.0,6.5,2012,35.0,5.8
Frank Gore,28.0,234.0,1.0,8.4,2012,36.0,6.5
Garrett Graham,28.0,263.0,3.0,9.4,2012,39.0,6.7
Mike Tolbert,27.0,268.0,0.0,9.9,2012,39.0,6.9
Willis McGahee,26.0,221.0,0.0,8.5,2012,33.0,6.7
Felix Jones,25.0,262.0,2.0,10.5,2012,36.0,7.3
Shaun Draughn,24.0,158.0,0.0,6.6,2012,30.0,5.3
Chris Ogbonnaya,24.0,187.0,0.0,7.8,2012,32.0,5.8
Daryl Richardson,24.0,163.0,0.0,6.8,2012,36.0,4.5
Ahmad Bradshaw,23.0,245.0,0.0,10.7,2012,31.0,7.9
Marshawn Lynch,23.0,196.0,1.0,8.5,2012,30.0,6.5
BenJarvus Green-Ellis,22.0,104.0,0.0,4.7,2012,30.0,3.5
Vonta Leach,21.0,143.0,0.0,6.8,2012,24.0,6.0
Knowshon Moreno,21.0,167.0,0.0,8.0,2012,26.0,6.4
Toby Gerhart,20.0,155.0,0.0,7.8,2012,27.0,5.7
Shonn Greene,19.0,151.0,0.0,7.9,2012,30.0,5.0
Rashad Jennings,19.0,130.0,0.0,6.8,2012,26.0,5.0
William Powell,19.0,132.0,0.0,6.9,2012,25.0,5.3
Isaac Redman,19.0,244.0,0.0,12.8,2012,23.0,10.6
Robert Turbin,19.0,181.0,0.0,9.5,2012,23.0,7.9
Michael Turner,19.0,128.0,1.0,6.7,2012,30.0,4.3
Charles Clay,18.0,212.0,2.0,11.8,2012,33.0,6.4
Jonathan Dwyer,18.0,106.0,0.0,5.9,2012,25.0,4.2
Alex Green,18.0,125.0,0.0,6.9,2012,30.0,4.2
Vick Ballard,17.0,152.0,1.0,8.9,2012,27.0,5.6
Bilal Powell,17.0,140.0,0.0,8.2,2012,36.0,3.9
LaRod Stephens-Howling,17.0,106.0,0.0,6.2,2012,30.0,3.5
Jonathan Stewart,17.0,157.0,1.0,9.2,2012,23.0,6.8
Mike Goodson,16.0,195.0,1.0,12.2,2012,16.0,12.2
Jackie Battle,15.0,108.0,1.0,7.2,2012,15.0,7.2
Will Johnson,15.0,137.0,1.0,9.1,2012,26.0,5.3
John Kuhn,15.0,148.0,0.0,9.9,2012,18.0,8.2
Evan Royster,15.0,109.0,0.0,7.3,2012,23.0,4.7
Daniel Thomas,15.0,156.0,0.0,10.4,2012,22.0,7.1
Cedric Benson,14.0,97.0,0.0,6.9,2012,15.0,6.5
Jed Collins,14.0,70.0,2.0,5.0,2012,16.0,4.4
Maurice Jones-Drew,14.0,86.0,1.0,6.1,2012,18.0,4.8
Chris Rainey,14.0,60.0,0.0,4.3,2012,22.0,2.7
Danny Ware,14.0,100.0,0.0,7.1,2012,20.0,5.0
Bryce Brown,13.0,56.0,0.0,4.3,2012,19.0,2.9
Michael Robinson,13.0,126.0,2.0,9.7,2012,15.0,8.4
Lawrence Vickers,13.0,104.0,0.0,8.0,2012,15.0,6.9
DeAngelo Williams,13.0,187.0,2.0,14.4,2012,20.0,9.4
Curtis Brinkley,12.0,77.0,0.0,6.4,2012,15.0,5.1
Andre Brown,12.0,86.0,0.0,7.2,2012,17.0,5.1
Bruce Miller,12.0,84.0,0.0,7.0,2012,13.0,6.5
Henry Hynoski,11.0,50.0,1.0,4.5,2012,15.0,3.3
Greg Jones,11.0,64.0,0.0,5.8,2012,14.0,4.6
Jorvorskie Lane,11.0,79.0,1.0,7.2,2012,12.0,6.6
Brian Leonard,11.0,67.0,0.0,6.1,2012,15.0,4.5
Alfred Morris,11.0,77.0,0.0,7.0,2012,16.0,4.8
Ben Tate,11.0,49.0,0.0,4.5,2012,11.0,4.5
Peyton Hillis,10.0,62.0,0.0,6.2,2012,14.0,4.4
Ronnie Hillman,10.0,62.0,0.0,6.2,2012,12.0,5.2
Kevin Smith,10.0,79.0,1.0,7.9,2012,16.0,4.9
Donald Brown,9.0,93.0,0.0,10.3,2012,13.0,7.2
Michael Bush,9.0,83.0,0.0,9.2,2012,11.0,7.5
Kendall Hunter,9.0,60.0,0.0,6.7,2012,12.0,5.0
Rashard Mendenhall,9.0,62.0,1.0,6.9,2012,10.0,6.2
Cedric Peerman,9.0,85.0,0.0,9.4,2012,9.0,9.4
Le'Ron McClain,8.0,29.0,0.0,3.6,2012,10.0,2.9
Montell Owens,8.0,113.0,0.0,14.1,2012,10.0,11.3
Jeremy Stewart,8.0,62.0,0.0,7.8,2012,8.0,7.8
Shane Vereen,8.0,149.0,1.0,18.6,2012,13.0,11.5
Darrel Young,8.0,109.0,2.0,13.6,2012,9.0,12.1
Lance Ball,7.0,61.0,1.0,8.7,2012,12.0,5.1
Rhett Ellison,7.0,65.0,0.0,9.3,2012,9.0,7.2
Stanley Havili,7.0,43.0,0.0,6.1,2012,12.0,3.6
Roy Helu,7.0,45.0,0.0,6.4,2012,7.0,6.4
Jalen Parmele,7.0,60.0,0.0,8.6,2012,9.0,6.7
Bernard Pierce,7.0,47.0,0.0,6.7,2012,11.0,4.3
Ryan Williams,7.0,44.0,0.0,6.3,2012,10.0,4.4
Lance Dunbar,6.0,33.0,0.0,5.5,2012,12.0,2.8
Mark Ingram,6.0,29.0,0.0,4.8,2012,10.0,2.9
Stefan Logan,6.0,28.0,0.0,4.7,2012,7.0,4.0
Lamar Miller,6.0,45.0,0.0,7.5,2012,8.0,5.6
Mewelde Moore,6.0,77.0,1.0,12.8,2012,8.0,9.6
Stevan Ridley,6.0,51.0,0.0,8.5,2012,14.0,3.6
Travaris Cadet,5.0,44.0,0.0,8.8,2012,8.0,5.5
Quinn Johnson,5.0,40.0,0.0,8.0,2012,8.0,5.0
Anthony Sherman,5.0,39.0,0.0,7.8,2012,8.0,4.9
Baron Batch,4.0,31.0,0.0,7.8,2012,5.0,6.2
